date,equity,ret,peak,dd,ym
2024-11-11,1627266.6741763211,-0.0029964384436417806,1632157.3331554602,-0.0029964384436419467,2024-11
2024-11-12,1607995.225650672,-0.011842833649502373,1632157.3331554602,-0.014803785771115185,2024-11
2024-11-13,1576210.3924073335,-0.019766746030279433,1632157.3331554602,-0.03427790912777029,2024-11
2024-11-14,1566284.9060230246,-0.00629705680924343,1632157.3331554602,-0.040359115995934114,2024-11
2024-11-15,1525755.7917716566,-0.02587595276920336,1632157.3331554602,-0.06519073818581989,2024-11
2024-11-18,1535976.3852407928,0.0066987086165789635,1632157.3331554602,-0.058928723328847354,2024-11
2024-11-19,1578085.6480511543,0.02741530613034794,1632157.3331554602,-0.03312896618843031,2024-11
2024-11-20,1597561.6804460874,0.012341555997917433,1632157.3331554602,-0.021196273181880554,2024-11
2024-11-21,1637927.675315172,0.025267252816062194,1637927.675315172,0.0,2024-11
2024-11-22,1662929.7021239907,0.015264426620063044,1662929.7021239907,0.0,2024-11
2024-11-25,1647393.4567279993,-0.00934269523007956,1662929.7021239907,-0.009342695230079578,2024-11
2024-11-26,1652193.9359202068,0.0029139846177014374,1662929.7021239907,-0.006455935082566366,2024-11
2024-11-27,1596857.393478235,-0.033492764522920035,1662929.7021239907,-0.039732472491990745,2024-11
2024-11-29,1643790.3823334656,0.02939084544863592,1662929.7021239907,-0.011509398001658955,2024-11
2024-12-02,1666431.0911296026,0.013773476861445623,1666431.0911296026,0.0,2024-12
2024-12-03,1690377.6596583826,0.014369972245625593,1690377.6596583826,0.0,2024-12
2024-12-04,1746606.4538302696,0.03326404241715454,1746606.4538302696,0.0,2024-12
2024-12-05,1706954.4824900143,-0.0227022929254037,1746606.4538302696,-0.02270229292540371,2024-12
2024-12-06,1751129.9437591108,0.02587969493167483,1751129.9437591108,0.0,2024-12
2024-12-09,1717957.1903868702,-0.018943627507750423,1751129.9437591108,-0.01894362750775047,2024-12
2024-12-10,1668969.0496273886,-0.028515344290069224,1751129.9437591108,-0.04691878773733338,2024-12
2024-12-11,1701549.6756152236,0.01952140813822095,1751129.9437591108,-0.028313300403883357,2024-12
2024-12-12,1725843.0355798388,0.01427719702384336,1751129.9437591108,-0.014440337948301574,2024-12
2024-12-13,1774921.056982209,0.028437129211974596,1774921.056982209,0.0,2024-12
2024-12-16,1785966.2448530563,0.006222917817892474,1785966.2448530563,0.0,2024-12
2024-12-17,1729351.0749899112,-0.03170002234157742,1785966.2448530563,-0.03170002234157743,2024-12
2024-12-18,1658546.4435701934,-0.04094289033829118,1785966.2448530563,-0.07134502214141603,2024-12
2024-12-19,1663296.4232570047,0.0028639413175469922,1785966.2448530563,-0.06868540878058105,2024-12
2024-12-20,1708596.0469641583,0.027234847062587688,1785966.2448530563,-0.04332119832156389,2024-12
2024-12-23,1716140.6044937186,0.0044156473046777014,1785966.2448530563,-0.03909684214949016,2024-12
2024-12-24,1742107.9347320183,0.015131237015372844,1785966.2448530563,-0.024557188719233847,2024-12
2024-12-26,1749596.0138936262,0.004298286582776979,1785966.2448530563,-0.020364455971239592,2024-12
2024-12-27,1713308.794703242,-0.020740341714444714,1785966.2448530563,-0.040682431910012085,2024-12
2024-12-30,1684423.188635184,-0.016859544617618693,1785966.2448530563,-0.05685608925169072,2024-12
2024-12-31,1682062.6555153746,-0.001401389588872763,1785966.2448530563,-0.05817780130902228,2024-12
2025-01-02,1694928.8573350292,0.0076490621663033885,1785966.2448530563,-0.0509737447616303,2025-01
2025-01-03,1739429.8984936662,0.026255403562251495,1785966.2448530563,-0.026056677439174614,2025-01
2025-01-06,1774774.482072494,0.020319636686385652,1785966.2448530563,-0.006266502971607468,2025-01
2025-01-07,1731451.4739967678,-0.02441042989593565,1785966.2448530563,-0.030523964836062012,2025-01
2025-01-08,1748027.0331624744,0.009573216122219461,1785966.2448530563,-0.021242961226125234,2025-01
2025-01-10,1733446.5810451747,-0.008341090750136273,1785966.2448530563,-0.0294068625088727,2025-01
2025-01-13,1719234.119280147,-0.008198961491191988,1785966.2448530563,-0.037364718266777674,2025-01
2025-01-14,1746507.5586983277,0.015863714611248105,1785966.2448530563,-0.022093746882643428,2025-01
2025-01-15,1790493.771183462,0.02518524026195295,1790493.771183462,0.0,2025-01
2025-01-16,1804284.036605433,0.007701934317736294,1804284.036605433,0.0,2025-01
2025-01-17,1846742.86700009,0.023532231917618964,1846742.86700009,0.0,2025-01
2025-01-21,1884538.1674009643,0.02046592466999497,1884538.1674009643,0.0,2025-01
2025-01-22,1947050.4584938562,0.033171146211968205,1947050.4584938562,0.0,2025-01
2025-01-23,1956341.2927427883,0.004771748060458119,1956341.2927427883,0.0,2025-01
2025-01-24,1939734.0397198182,-0.008488934463826085,1956341.2927427883,-0.008488934463826037,2025-01
2025-01-27,1554973.2400786357,-0.19835750250418793,1956341.2927427883,-0.20516259312884766,2025-01
2025-01-28,1610056.6552308036,0.035424027714703585,1956341.2927427883,-0.17700625079916088,2025-01
2025-01-29,1635954.9763088084,0.0160853476763476,1956341.2927427883,-0.16376811020780457,2025-01
2025-01-30,1714655.9022233505,0.048107024370630455,1956341.2927427883,-0.12353948230607303,2025-01
2025-01-31,1757325.960550064,0.02488549351002984,1956341.2927427883,-0.1017283297812035,2025-01
2025-02-03,1727571.4418793195,-0.01693170153898533,1956341.2927427883,-0.11693759760227407,2025-02
2025-02-04,1772327.9273441168,0.025907169092879666,1956341.2927427883,-0.09405995062379169,2025-02
2025-02-05,1829740.2117026197,0.03239371420645427,1956341.2927427883,-0.06471318757611766,2025-02
2025-02-06,1818027.2172847402,-0.006401452153133874,1956341.2927427883,-0.07070038135530632,2025-02
2025-02-07,1780925.3766263924,-0.020407747642942432,1956341.2927427883,-0.08966529345728991,2025-02
2025-02-10,1776753.634289317,-0.0023424576862270323,1956341.2927427883,-0.09179771398767012,2025-02
2025-02-11,1747700.4628805611,-0.016351828890659226,1956341.2927427883,-0.10664848236664937,2025-02
2025-02-12,1738492.396173778,-0.005268675555310176,1956341.2927427883,-0.1113552616699034,2025-02
2025-02-13,1742187.2116399251,0.0021252986060100484,1956341.2927427883,-0.10946662624629233,2025-02
2025-02-14,1751041.7203322377,0.0050824094179739,1956341.2927427883,-0.10494057104050636,2025-02
2025-02-18,1768362.1196923833,0.009891482972124437,1956341.2927427883,-0.09608710593991421,2025-02
2025-02-19,1741624.6535714737,-0.01511990435848108,1956341.2927427883,-0.10975418244650048,2025-02
2025-02-20,1719433.4692156494,-0.012741657228104632,1956341.2927427883,-0.12109738950252102,2025-02
2025-02-21,1665905.9532916273,-0.031130902638785783,1956341.2927427883,-0.14845842109889273,2025-02
2025-02-24,1619205.4789695954,-0.028033079676411197,1956341.2927427883,-0.17232975402800443,2025-02
2025-02-25,1593800.128181461,-0.015690010389726106,1956341.2927427883,-0.18531590878657223,2025-02
2025-02-26,1613338.875102258,0.012259220322118361,1956341.2927427883,-0.17532851701946206,2025-02
2025-02-27,1565820.382986723,-0.02945350964317595,1956341.2927427883,-0.19961798649588158,2025-02
2025-02-28,1585954.3841586069,0.0128584359934562,1956341.2927427883,-0.18932632560492524,2025-02
2025-03-03,1500342.6873128286,-0.05398118489466997,1956341.2927427883,-0.23308745111168727,2025-03
2025-03-04,1484700.3927605676,-0.010425814505269382,1956341.2927427883,-0.24108313908816015,2025-03
2025-03-05,1512978.9000080195,0.019046608585367577,1956341.2927427883,-0.22662834668953658,2025-03
2025-03-06,1430590.9582712178,-0.054454124731260316,1956341.2927427883,-0.2687416231625256,2025-03
2025-03-07,1442548.217336398,0.008358265509821106,1956341.2927427883,-0.2626295714926371,2025-03
2025-03-10,1400133.712028333,-0.02940248706998616,1956341.2927427883,-0.28431009598261503,2025-03
2025-03-11,1368773.8371519262,-0.02239777144639743,1956341.2927427883,-0.30033995487929055,2025-03
2025-03-12,1364036.1890423778,-0.0034612351441538625,1956341.2927427883,-0.3027616428164226,2025-03
2025-03-13,1346212.9074437127,-0.013066575316581508,1956341.2927427883,-0.3118721603241714,2025-03
2025-03-14,1364938.5517797978,0.013909868366692946,1956341.2927427883,-0.3023003926548238,2025-03
2025-03-17,1373737.319683923,0.006446274004534569,1956341.2927427883,-0.29780282981302064,2025-03
2025-03-18,1360426.3835645616,-0.009689578879915617,1956341.2927427883,-0.304606824682801,2025-03
2025-03-19,1378926.2821102322,0.013598603179980628,1956341.2927427883,-0.29515044883759567,2025-03
2025-03-20,1367645.7286240915,-0.008180679150503578,1956341.2927427883,-0.3009165968650318,2025-03
2025-03-21,1360426.3835645614,-0.00527866603787297,1956341.2927427883,-0.3046068246828011,2025-03
2025-03-24,1375542.2224228305,0.011111103872201378,1956341.2927427883,-0.2968802388798317,2025-03
2025-03-25,1375993.3594755237,0.0003279703416871893,1956341.2927427883,-0.2966496364515301,2025-03
2025-03-26,1394267.778126882,0.01328089160134005,1956341.2927427883,-0.28730851651547973,2025-03
2025-03-27,1385243.530328444,-0.0064723921329957745,1956341.2927427883,-0.29192133526643804,2025-03
2025-03-28,1373060.4368408155,-0.008794910945904122,1956341.2927427883,-0.2981488240654644,2025-03
2025-03-31,1392237.3068616276,0.013966515607233498,1956341.2927427883,-0.2883464086628196,2025-03
2025-04-01,1394267.7781268822,0.0014584232553225274,1956341.2927427883,-0.2873085165154796,2025-04
