date,equity,ret,peak,dd,ym
2024-09-25,1119897.4052871729,-0.000393211204067212,1120337.9347154445,-0.000393211204067212,2024-09
2024-09-26,1143520.021221803,0.021093553590806613,1143520.021221803,0.0,2024-09
2024-09-27,1117187.0731674929,-0.023027972895633728,1143520.021221803,-0.02302797289563374,2024-09
2024-09-30,1117972.2553436754,0.00070282067796959,1143520.021221803,-0.022341336753186836,2024-09
2024-10-01,1091519.9771957719,-0.023660943302901388,1143520.021221803,-0.04547366295386002,2024-10
2024-10-02,1126147.3908380782,0.031724031044551126,1143520.021221803,-0.015192239804566632,2024-10
2024-10-03,1140329.0543400384,0.012593079393813919,1143520.021221803,-0.0027904774927816067,2024-10
2024-10-04,1168179.5388142043,0.024423199924765743,1168179.5388142043,0.0,2024-10
2024-10-07,1148451.6403798137,-0.01688772810934172,1168179.5388142043,-0.016887728109341804,2024-10
2024-10-08,1179432.2878360457,0.026976013936456267,1179432.2878360457,0.0,2024-10
2024-10-09,1195352.5528712634,0.013498244197152981,1195352.5528712634,0.0,2024-10
2024-10-10,1196931.4724792838,0.0013208819475291067,1196931.4724792838,0.0,2024-10
2024-10-11,1228633.0654420122,0.026485720938611984,1228633.0654420122,0.0,2024-10
2024-10-14,1230919.9811738664,0.0018613496544889613,1230919.9811738664,0.0,2024-10
2024-10-15,1189678.1375424077,-0.03350489411353001,1230919.9811738664,-0.03350489411352997,2024-10
2024-10-16,1214864.972074816,0.021171133382713384,1230919.9811738664,-0.013043097313067853,2024-10
2024-10-17,1222378.358810902,0.006184544709733744,1230919.9811738664,-0.006939218221820198,2024-10
2024-10-18,1203362.8306812176,-0.015556172107122526,1230919.9811738664,-0.02238744265599535,2024-10
2024-10-21,1214610.7790287926,0.009347096370932062,1230919.9811738664,-0.013249603869067483,2024-10
2024-10-22,1203352.738266084,-0.009268846413260437,1230919.9811738664,-0.022395641739029082,2024-10
2024-10-23,1190590.7649266012,-0.010605346989006545,1230919.9811738664,-0.0327634751763517,2024-10
2024-10-24,1191403.512065849,0.000682641897779307,1230919.9811738664,-0.03210319899944469,2024-10
2024-10-25,1179798.9372349286,-0.009740255684489649,1230919.9811738664,-0.041530761317389864,2024-10
2024-10-28,1180240.606085338,0.0003743594238561493,1230919.9811738664,-0.04117194932541279,2024-10
2024-10-29,1197951.6085600792,0.015006264301891517,1230919.9811738664,-0.02678352217692237,2024-10
2024-10-30,1190604.8064485223,-0.006132803745209414,1230919.9811738664,-0.03275206783701534,2024-10
2024-10-31,1151375.907871829,-0.03294871511035627,1230919.9811738664,-0.06462164439493467,2024-10
2024-11-01,1180068.0317138594,0.024919857750944185,1230919.9811738664,-0.04131214882994427,2024-11
2024-11-04,1174276.3646253592,-0.00490790948729361,1230919.9811738664,-0.04601730203005483,2024-11
2024-11-05,1191091.3914263034,0.014319479900550477,1230919.9811738664,-0.032356765961001344,2024-11
2024-11-06,1238790.578142126,0.040046621996573994,1238790.578142126,0.0,2024-11
2024-11-07,1316675.721406858,0.06287192091946646,1316675.721406858,0.0,2024-11
2024-11-08,1414530.0995112006,0.07431926974379535,1414530.0995112006,0.0,2024-11
2024-11-11,1401914.833625346,-0.008918343901069284,1414530.0995112006,-0.00891834390106927,2024-11
2024-11-12,1389017.7714494455,-0.009199604616885834,1414530.0995112006,-0.01803590328022786,2024-11
2024-11-13,1358512.8246572632,-0.021961523761031637,1414530.0995112006,-0.03960133112281916,2024-11
2024-11-14,1350767.6926873184,-0.005701184287236233,1414530.0995112006,-0.04507674092330427,2024-11
2024-11-15,1313770.403121422,-0.02738982414680889,1414530.0995112006,-0.07123192106311249,2024-11
2024-11-18,1320484.2245134083,0.005110346051360848,1414530.0995112006,-0.06648559477828742,2024-11
2024-11-19,1366711.6920459107,0.03500796652798882,1414530.0995112006,-0.033805153726890524,2024-11
2024-11-20,1389008.1144073114,0.01631391791784842,1414530.0995112006,-0.018042730312142763,2024-11
2024-11-21,1425035.4986357738,0.025937490108785516,1425035.4986357738,0.0,2024-11
2024-11-22,1441844.2535817272,0.011795323668810143,1441844.2535817272,0.0,2024-11
2024-11-25,1423640.8202926975,-0.012625103747377672,1441844.2535817272,-0.012625103747377686,2024-11
2024-11-26,1431638.896801652,0.005618043817618268,1441844.2535817272,-0.007077988315814188,2024-11
2024-11-27,1399064.1289817973,-0.02275348056875799,1441844.2535817272,-0.02967042001496245,2024-11
2024-11-29,1444888.3208628618,0.03275346063973088,1444888.3208628618,0.0,2024-11
2024-12-02,1464428.8068089997,0.013523872858539301,1464428.8068089997,0.0,2024-12
2024-12-03,1498238.9261040816,0.023087581409132654,1498238.9261040816,0.0,2024-12
2024-12-04,1585865.019044624,0.058486060810340385,1585865.019044624,0.0,2024-12
2024-12-05,1517585.0960044821,-0.043055318214456725,1585865.019044624,-0.04305531821445674,2024-12
2024-12-06,1568448.053827398,0.03351572044086923,1585865.019044624,-0.010982627782355925,2024-12
2024-12-09,1529125.8233221336,-0.025070789185085512,1585865.019044624,-0.0357780738216118,2024-12
2024-12-10,1478340.7719440735,-0.03321181985386015,1585865.019044624,-0.06780163873299039,2024-12
2024-12-11,1526293.6181295943,0.03243693679804352,1585865.019044624,-0.037563979405332626,2024-12
2024-12-12,1551540.7287569074,0.016541450692988277,1585865.019044624,-0.021643891425510264,2024-12
2024-12-13,1631266.0616014884,0.05138462134246187,1631266.0616014884,0.0,2024-12
2024-12-16,1634570.5969383596,0.002025748842973532,1634570.5969383596,0.0,2024-12
2024-12-17,1566667.130575784,-0.041542082360812305,1634570.5969383596,-0.04154208236081236,2024-12
2024-12-18,1495281.3509661006,-0.045565377747759,1634570.5969383596,-0.08521457943337252,2024-12
2024-12-19,1496263.3388877714,0.0006567245161160917,1634570.5969383596,-0.08461381742070073,2024-12
2024-12-20,1545140.0368263219,0.03266583940690701,1634570.5969383596,-0.05471195938526363,2024-12
2024-12-23,1547661.5728990773,0.0016319142683887539,1634570.5969383596,-0.05316933034404725,2024-12
2024-12-24,1580915.8163970723,0.021486766926507778,1634570.5969383596,-0.03282500042628056,2024-12
2024-12-26,1589354.3763737346,0.005337766811577438,1634570.5969383596,-0.02766244581256838,2024-12
2024-12-27,1544821.0804970898,-0.028019739674578922,1634570.5969383596,-0.054907090956717086,2024-12
2024-12-30,1512145.0398502012,-0.02115199038866951,1634570.5969383596,-0.07489768708520028,2024-12
2024-12-31,1508989.8617297974,-0.0020865578613518815,1634570.5969383596,-0.07682796658876756,2024-12
2025-01-02,1528597.1224579047,0.012993633174997465,1634570.5969383596,-0.06483260782920541,2025-01
2025-01-03,1568731.0567921335,0.0262554035622515,1634570.5969383596,-0.04027941054950279,2025-01
2025-01-06,1600607.1019247994,0.020319636686385652,1634570.5969383596,-0.02077823685142488,2025-01
2025-01-07,1561535.5944723273,-0.02441042989593565,1634570.5969383596,-0.0446814610533377,2025-01
2025-01-08,1576484.5122007495,0.009573216122219461,1634570.5969383596,-0.03553599021443832,2025-01
2025-01-10,1563334.9118182987,-0.008341090750136275,1634570.5969383596,-0.04358067204529992,2025-01
2025-01-13,1550517.1890784644,-0.00819896149119199,1634570.5969383596,-0.05142231728463231,2025-01
2025-01-14,1575114.1512658398,0.015863714611248105,1634570.5969383596,-0.036374351639436586,2025-01
2025-01-15,1614783.7796054722,0.02518524026195295,1634570.5969383596,-0.01210520816289562,2025-01
2025-01-16,1627220.7382133394,0.007701934317736295,1634570.5969383596,-0.004496507363332514,2025-01
2025-01-17,1665512.874006135,0.023532231917618957,1665512.874006135,0.0,2025-01
2025-01-21,1699599.1350224514,0.02046592466999497,1699599.1350224514,0.0,2025-01
2025-01-22,1755976.7864320157,0.033171146211968205,1755976.7864320157,0.0,2025-01
2025-01-23,1764355.865256882,0.004771748060458119,1764355.865256882,0.0,2025-01
2025-01-24,1749378.3639458492,-0.008488934463826085,1764355.865256882,-0.008488934463826037,2025-01
2025-01-27,1402376.0407386883,-0.19835750250418796,1764355.865256882,-0.20516259312884766,2025-01
2025-01-28,1452053.8484722518,0.035424027714703585,1764355.865256882,-0.17700625079916088,2025-01
2025-01-29,1475410.6394697065,0.0160853476763476,1764355.865256882,-0.16376811020780468,2025-01
2025-01-30,1546388.255059363,0.04810702437063046,1764355.865256882,-0.12353948230607315,2025-01
2025-01-31,1584870.889944629,0.02488549351002984,1764355.865256882,-0.10172832978120361,2025-01
2025-02-03,1558036.3290582604,-0.01693170153898533,1764355.865256882,-0.11693759760227418,2025-02
2025-02-04,1598400.6396880222,0.025907169092879663,1764355.865256882,-0.0940599506237918,2025-02
2025-02-05,1651012.0985635915,0.032915063701324604,1764355.865256882,-0.06424087618899277,2025-02
2025-02-06,1639515.248585988,-0.006963516492462948,1764355.865256882,-0.0707570502806234,2025-02
2025-02-07,1596184.7709132435,-0.02642883480962757,1764355.865256882,-0.09531585869676784,2025-02
2025-02-10,1589014.2662277888,-0.0044922773454054155,1764355.865256882,-0.09937995076949191,2025-02
2025-02-11,1565383.5494967022,-0.014871305584426522,1764355.865256882,-0.11277334673705997,2025-02
2025-02-12,1568163.010823628,0.0017755784694553634,1764355.865256882,-0.11119800619399944,2025-02
2025-02-13,1571715.7622208234,0.0022655498010563657,1764355.865256882,-0.10918438101375372,2025-02
2025-02-14,1585857.8872880025,0.00899788969934133,1764355.865256882,-0.10116892033166514,2025-02
2025-02-18,1595733.1995331836,0.006227110464525232,1764355.865256882,-0.09557179990962184,2025-02
2025-02-19,1581413.574483571,-0.008973696263135683,1764355.865256882,-0.10368786386904738,2025-02
2025-02-20,1559734.1540650865,-0.013708887269140962,1764355.865256882,-0.11597530590122962,2025-02
2025-02-21,1514725.0767960052,-0.028856890228232443,1764355.865256882,-0.14148550945788463,2025-02
2025-02-24,1477760.574388238,-0.02440343992056694,1764355.865256882,-0.16243621624876525,2025-02
2025-02-25,1451297.5988754383,-0.01790748513084041,1764355.865256882,-0.1774348772524209,2025-02
2025-02-26,1464477.1861093137,0.009081243739456332,1764355.865256882,-0.16996496288117435,2025-02
2025-02-27,1425087.3279294898,-0.026896873883348937,1764355.865256882,-0.19229031059332036,2025-02
2025-02-28,1442823.1433556126,0.012445423574070455,1764355.865256882,-0.1822380213837732,2025-02
2025-03-03,1368847.3628975982,-0.05127155105508423,1764355.865256882,-0.22416594642130183,2025-03
2025-03-04,1353766.8990006458,-0.011016906855874586,1764355.865256882,-0.23271323792519394,2025-03
2025-03-05,1378223.568976254,0.018065643349429117,1764355.865256882,-0.21885170893481232,2025-03
2025-03-06,1300619.1462286855,-0.05630757193131815,1764355.865256882,-0.2628362725229916,2025-03
2025-03-07,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-10,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-11,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-12,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-13,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-14,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-17,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-18,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-19,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-20,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-21,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-24,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-25,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-26,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-27,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-28,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-03-31,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-03
2025-04-01,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-02,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-03,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-04,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-07,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-08,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-09,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-10,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-11,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-14,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-15,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-16,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-17,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-21,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-22,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-23,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-24,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-25,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-28,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-29,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-04-30,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-04
2025-05-01,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-02,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-05,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-06,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-07,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-08,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-09,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-12,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-13,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-14,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-15,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-16,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-19,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-20,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-21,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-22,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-23,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-27,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-28,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-29,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-05-30,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-05
2025-06-02,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-06
2025-06-03,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-06
2025-06-04,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-06
2025-06-05,1300619.1462286855,0.0,1764355.865256882,-0.2628362725229916,2025-06
2025-06-06,1293085.828912405,-0.005792100891428759,1764355.865256882,-0.26710599920604017,2025-06
2025-06-09,1304540.6640372896,0.008858526533013736,1764355.865256882,-0.2606136382541203,2025-06
2025-06-10,1311398.2161598012,0.005256679467000036,1764355.865256882,-0.25672692114815077,2025-06
2025-06-11,1332463.9422417893,0.016063561641615834,1764355.865256882,-0.24478730822946038,2025-06
2025-06-12,1354465.2010136796,0.016511710429382778,1764355.865256882,-0.2323174549503505,2025-06
2025-06-13,1309931.7300389635,-0.03287900711025091,1764355.865256882,-0.2575580948074534,2025-06
