date,equity,port_ret,peak,dd,ym
2002-10-29,1030184.8,-0.00558601,1037174.7,-0.0067393184,2002-10
2002-10-30,1040310.06,0.009828615,1040310.06,0.0,2002-10
2002-10-31,1034872.3,-0.0052270377,1040310.06,-0.0052270293,2002-10
2002-11-01,1057086.6,0.021465812,1057086.6,0.0,2002-11
2002-11-04,1066069.9,0.008498017,1066069.9,0.0,2002-11
2002-11-05,1074694.5,0.008090147,1074694.5,0.0,2002-11
2002-11-06,1088295.4,0.012655672,1088295.4,0.0,2002-11
2002-11-07,1059635.5,-0.02633467,1088295.4,-0.026334643,2002-11
2002-11-08,1052838.4,-0.0064145434,1088295.4,-0.032580316,2002-11
2002-11-11,1033559.9,-0.01831095,1088295.4,-0.050294697,2002-11
2002-11-12,1042957.44,0.009092482,1088295.4,-0.041659594,2002-11
2002-11-13,1034295.9,-0.008304829,1088295.4,-0.049618423,2002-11
2002-11-14,1063641.5,0.028372474,1088295.4,-0.02265364,2002-11
2002-11-15,1067898.9,0.004002647,1088295.4,-0.018741667,2002-11
2002-11-18,1065207.9,-0.0025198818,1088295.4,-0.021214366,2002-11
2002-11-19,1062293.2,-0.0027362318,1088295.4,-0.023892522,2002-11
2002-11-20,1069739.8,0.0070098583,1088295.4,-0.017050147,2002-11
2002-11-21,1086460.1,0.015630333,1088295.4,-0.0016863346,2002-11
2002-11-22,1083100.6,-0.0030921202,1088295.4,-0.004773319,2002-11
2002-11-25,1087362.1,0.0039344616,1088295.4,-0.000857532,2002-11
2002-11-26,1070957.5,-0.015086566,1088295.4,-0.015931249,2002-11
2002-11-27,1091838.8,0.019497713,1091838.8,0.0,2002-11
2002-11-29,1094006.0,0.0019850056,1094006.0,0.0,2002-11
2002-12-02,1086807.9,-0.0065796375,1094006.0,-0.006579578,2002-12
2002-12-03,1067173.4,-0.018066216,1094006.0,-0.024526954,2002-12
2002-12-04,1061439.9,-0.005372572,1094006.0,-0.029767752,2002-12
2002-12-05,1048276.0,-0.012401899,1094006.0,-0.0418005,2002-12
2002-12-06,1058738.2,0.009980393,1094006.0,-0.03223723,2002-12
2002-12-09,1027359.9,-0.029637497,1094006.0,-0.060919344,2002-12
2002-12-10,1040802.4,0.013084558,1094006.0,-0.048631907,2002-12
2002-12-11,1044294.94,0.003355573,1094006.0,-0.04543948,2002-12
2002-12-12,1038799.0,-0.005262789,1094006.0,-0.05046314,2002-12
2002-12-13,1025488.9,-0.012812965,1094006.0,-0.06262958,2002-12
2002-12-16,1052739.1,0.026572958,1094006.0,-0.03772086,2002-12
2002-12-17,1045017.6,-0.0073346617,1094006.0,-0.044778883,2002-12
2002-12-18,1026980.5,-0.017260155,1094006.0,-0.061266124,2002-12
2002-12-19,1017297.8,-0.009428343,1094006.0,-0.07011682,2002-12
2002-12-20,1036260.9,0.018640678,1094006.0,-0.05278319,2002-12
2002-12-23,1038893.56,0.0025405567,1094006.0,-0.050376713,2002-12
2002-12-24,1035085.5,-0.0036655187,1094006.0,-0.053857565,2002-12
2002-12-26,1030948.5,-0.0039967857,1094006.0,-0.057639062,2002-12
2002-12-27,1012070.6,-0.018311119,1094006.0,-0.074894786,2002-12
2002-12-30,1013507.56,0.0014198304,1094006.0,-0.07358134,2002-12
2002-12-31,1012654.44,-0.0008417447,1094006.0,-0.074361145,2002-12
2003-01-02,1049832.4,0.03671341,1094006.0,-0.040377855,2003-01
2003-01-03,1048659.9,-0.0011168481,1094006.0,-0.041449606,2003-01
2003-01-06,1075691.5,0.025777282,1094006.0,-0.01674074,2003-01
2003-01-07,1069425.6,-0.005824916,1094006.0,-0.02246821,2003-01
2003-01-08,1051789.8,-0.016491001,1094006.0,-0.038588703,2003-01
2003-01-09,1068599.0,0.015981501,1094006.0,-0.023223817,2003-01
2003-01-10,1073117.5,0.004228433,1094006.0,-0.019093573,2003-01
2003-01-13,1065093.1,-0.007477618,1094006.0,-0.026428461,2003-01
2003-01-14,1073192.5,0.007604377,1094006.0,-0.019025028,2003-01
2003-01-15,1057721.8,-0.014415614,1094006.0,-0.03316641,2003-01
2003-01-16,1050017.6,-0.0072836718,1094006.0,-0.04020852,2003-01
2003-01-17,1032047.2,-0.017114388,1094006.0,-0.056634784,2003-01
2003-01-21,1013989.0,-0.017497413,1094006.0,-0.07314128,2003-01
2003-01-22,1005217.3,-0.008650675,1094006.0,-0.081159234,2003-01
2003-01-23,1014101.94,0.008838578,1094006.0,-0.07303804,2003-01
2003-01-24,988977.8,-0.02477473,1094006.0,-0.096003294,2003-01
2003-01-27,977044.4,-0.012066398,1094006.0,-0.1069113,2003-01
2003-01-28,986027.7,0.009194323,1094006.0,-0.09869993,2003-01
2003-01-29,987576.2,0.0015704453,1094006.0,-0.097284496,2003-01
2003-01-30,981622.94,-0.006028145,1094006.0,-0.10272616,2003-01
2003-01-31,985489.56,0.0039390745,1094006.0,-0.099191785,2003-01
2003-02-03,986431.4,0.000955689,1094006.0,-0.098330915,2003-02
2003-02-04,986972.2,0.00054819585,1094006.0,-0.09783661,2003-02
2003-02-05,983201.2,-0.0038207683,1094006.0,-0.10128355,2003-02
2003-02-06,981125.5,-0.0021111132,1094006.0,-0.103180885,2003-02
2003-02-07,979015.06,-0.0021510185,1094006.0,-0.10510999,2003-02
2003-02-10,982315.44,0.0033710778,1094006.0,-0.10209322,2003-02
2003-02-11,980684.25,-0.0016605498,1094006.0,-0.10358423,2003-02
2003-02-12,976135.56,-0.004638279,1094006.0,-0.10774201,2003-02
2003-02-13,975348.44,-0.0008063913,1094006.0,-0.1084615,2003-02
2003-02-14,982259.94,0.0070861583,1094006.0,-0.10214394,2003-02
2003-02-18,986003.56,0.0038112642,1094006.0,-0.09872198,2003-02
2003-02-19,986286.8,0.00028730632,1094006.0,-0.09846306,2003-02
2003-02-20,985854.5,-0.00043830276,1094006.0,-0.09885824,2003-02
2003-02-21,993834.7,0.008094654,1094006.0,-0.09156376,2003-02
2003-02-24,994453.25,0.00062243035,1094006.0,-0.09099835,2003-02
2003-02-25,994189.75,-0.0002649367,1094006.0,-0.091239214,2003-02
2003-02-26,992689.5,-0.0015090199,1094006.0,-0.09261054,2003-02
2003-02-27,991210.5,-0.0014898599,1094006.0,-0.09396249,2003-02
2003-02-28,993715.06,0.002526784,1094006.0,-0.091673136,2003-02
2003-03-03,995971.75,0.002270943,1094006.0,-0.08961034,2003-03
2003-03-04,993521.7,-0.0024600239,1094006.0,-0.09184986,2003-03
2003-03-05,998164.44,0.0046729865,1094006.0,-0.08760607,2003-03
2003-03-06,998629.44,0.00046588777,1094006.0,-0.08718103,2003-03
2003-03-07,999955.4,0.0013276995,1094006.0,-0.08596903,2003-03
2003-03-10,993925.94,-0.006029702,1094006.0,-0.091480374,2003-03
2003-03-11,990275.2,-0.0036730887,1094006.0,-0.0948174,2003-03
2003-03-12,985439.6,-0.0048830425,1094006.0,-0.09923744,2003-03
2003-03-13,987631.44,0.00222424,1094006.0,-0.09723401,2003-03
2003-03-14,987523.0,-0.00010979775,1094006.0,-0.09733313,2003-03
2003-03-17,993976.6,0.0065351967,1094006.0,-0.091434,2003-03
2003-03-18,999056.4,0.0051105083,1094006.0,-0.0867908,2003-03
2003-03-19,998772.94,-0.00028369421,1094006.0,-0.08704984,2003-03
2003-03-20,1001794.06,0.0030248226,1094006.0,-0.0842883,2003-03
2003-03-21,1001960.7,0.00016626716,1094006.0,-0.08413601,2003-03
2003-03-24,969686.75,-0.032210752,1094006.0,-0.11363673,2003-03
2003-03-25,982293.75,0.013001037,1094006.0,-0.10211301,2003-03
2003-03-26,979805.56,-0.002532999,1094006.0,-0.1043874,2003-03
2003-03-27,979665.2,-0.00014330959,1094006.0,-0.10451573,2003-03
2003-03-28,976485.2,-0.0032460336,1094006.0,-0.10742247,2003-03
2003-03-31,961398.9,-0.01544958,1094006.0,-0.12121242,2003-03
2003-04-01,972707.8,0.011762991,1094006.0,-0.11087525,2003-04
2003-04-02,991307.25,0.019121341,1094006.0,-0.09387404,2003-04
2003-04-03,987266.8,-0.004075857,1094006.0,-0.09756726,2003-04
2003-04-04,988117.1,0.00086133095,1094006.0,-0.096790016,2003-04
2003-04-07,986636.44,-0.0014984924,1094006.0,-0.09814346,2003-04
2003-04-08,984522.5,-0.002142523,1094006.0,-0.10007578,2003-04
2003-04-09,974103.2,-0.010583093,1094006.0,-0.10959977,2003-04
2003-04-10,978960.25,0.004986211,1094006.0,-0.10516006,2003-04
2003-04-11,974759.3,-0.0042912285,1094006.0,-0.10900003,2003-04
2003-04-14,989396.94,0.015016656,1094006.0,-0.095620215,2003-04
2003-04-15,989288.56,-0.00010956125,1094006.0,-0.09571928,2003-04
2003-04-16,975863.0,-0.013570909,1094006.0,-0.10799116,2003-04
2003-04-17,988784.56,0.013241192,1094006.0,-0.09617996,2003-04
2003-04-21,987195.2,-0.0016073983,1094006.0,-0.097632766,2003-04
2003-04-22,1004877.1,0.017911337,1094006.0,-0.08147019,2003-04
2003-04-23,1009142.1,0.004244328,1094006.0,-0.07757169,2003-04
2003-04-24,1000254.8,-0.0088068005,1094006.0,-0.08569533,2003-04
2003-04-25,988340.94,-0.011910885,1094006.0,-0.09658545,2003-04
2003-04-28,1004573.06,0.016423544,1094006.0,-0.08174813,2003-04
2003-04-29,1004024.44,-0.0005460738,1094006.0,-0.08224958,2003-04
2003-04-30,1008321.4,0.0042797728,1094006.0,-0.078321874,2003-04
2003-05-01,1002669.75,-0.005604998,1094006.0,-0.08348787,2003-05
2003-05-02,1026616.1,0.023882613,1094006.0,-0.061599195,2003-05
2003-05-05,1027073.1,0.00044509573,1094006.0,-0.061181426,2003-05
2003-05-06,1034593.3,0.0073218984,1094006.0,-0.05430746,2003-05
2003-05-07,1028149.75,-0.006228113,1094006.0,-0.060197353,2003-05
2003-05-08,1016999.2,-0.010845233,1094006.0,-0.07038975,2003-05
2003-05-09,1032823.9,0.015560119,1094006.0,-0.055924833,2003-05
2003-05-12,1045006.2,0.011795108,1094006.0,-0.044789374,2003-05
2003-05-13,1044823.5,-0.00017480849,1094006.0,-0.044956326,2003-05
2003-05-14,1044448.7,-0.00035875643,1094006.0,-0.045298934,2003-05
2003-05-15,1057039.2,0.012054826,1094006.0,-0.03379029,2003-05
2003-05-16,1060405.1,0.003184223,1094006.0,-0.030713618,2003-05
2003-05-19,1028460.2,-0.030125175,1094006.0,-0.059913576,2003-05
2003-05-20,1028600.7,0.00013662991,1094006.0,-0.059785128,2003-05
2003-05-21,1029322.2,0.0007013958,1094006.0,-0.05912566,2003-05
2003-05-22,1042570.4,0.012870741,1094006.0,-0.047015846,2003-05
2003-05-23,1057030.2,0.013869461,1094006.0,-0.033798516,2003-05
2003-05-27,1086115.0,0.02751554,1094006.0,-0.007212937,2003-05
2003-05-28,1085752.1,-0.0003341674,1094006.0,-0.0075446367,2003-05
2003-05-29,1073094.8,-0.011657715,1094006.0,-0.019114375,2003-05
2003-05-30,1097333.9,0.022587968,1097333.9,0.0,2003-05
2003-06-02,1105410.4,0.0073600775,1105410.4,0.0,2003-06
2003-06-03,1113447.8,0.007270909,1113447.8,0.0,2003-06
2003-06-04,1133940.5,0.018404707,1133940.5,0.0,2003-06
2003-06-05,1131605.6,-0.0020590944,1133940.5,-0.002059102,2003-06
2003-06-06,1127104.5,-0.0039776643,1133940.5,-0.006028533,2003-06
2003-06-09,1111751.9,-0.013621251,1133940.5,-0.019567728,2003-06
2003-06-10,1123175.1,0.010275046,1133940.5,-0.009493768,2003-06
2003-06-11,1146555.9,0.020816647,1146555.9,0.0,2003-06
2003-06-12,1147698.8,0.0009968122,1147698.8,0.0,2003-06
2003-06-13,1134056.9,-0.01188628,1147698.8,-0.011886299,2003-06
2003-06-16,1154318.9,0.017866803,1154318.9,0.0,2003-06
2003-06-17,1149879.0,-0.0038463436,1154318.9,-0.0038462877,2003-06
2003-06-18,1144979.2,-0.004261049,1154318.9,-0.0080910325,2003-06
2003-06-19,1134652.5,-0.009019153,1154318.9,-0.017037213,2003-06
2003-06-20,1134473.0,-0.0001581987,1154318.9,-0.017192721,2003-06
2003-06-23,1120714.5,-0.012127639,1154318.9,-0.029111862,2003-06
2003-06-24,1119477.1,-0.0011041085,1154318.9,-0.030183792,2003-06
2003-06-25,1109431.0,-0.008973964,1154318.9,-0.038886905,2003-06
2003-06-26,1123937.6,0.013075702,1154318.9,-0.026319623,2003-06
2003-06-27,1112328.6,-0.010328801,1154318.9,-0.036376655,2003-06
2003-06-30,1112256.9,-6.456376e-05,1154318.9,-0.036438823,2003-06
2003-07-01,1118581.8,0.0056864903,1154318.9,-0.030959487,2003-07
2003-07-02,1131477.8,0.011528906,1154318.9,-0.01978755,2003-07
2003-07-03,1124411.6,-0.0062451046,1154318.9,-0.025909007,2003-07
2003-07-07,1144413.2,0.017788507,1154318.9,-0.00858134,2003-07
2003-07-08,1148740.2,0.0037809694,1154318.9,-0.004832804,2003-07
2003-07-09,1142347.5,-0.0055650077,1154318.9,-0.01037097,2003-07
2003-07-10,1121407.1,-0.018330988,1154318.9,-0.028511822,2003-07
2003-07-11,1134660.6,0.011818664,1154318.9,-0.01703018,2003-07
2003-07-14,1140191.8,0.0048747067,1154318.9,-0.0122385025,2003-07
2003-07-15,1131212.5,-0.007875204,1154318.9,-0.020017326,2003-07
2003-07-16,1122999.5,-0.007260402,1154318.9,-0.027132332,2003-07
2003-07-17,1107944.8,-0.013405817,1154318.9,-0.040174425,2003-07
2003-07-18,1116180.6,0.0074334107,1154318.9,-0.03303963,2003-07
2003-07-21,1100115.4,-0.014393091,1154318.9,-0.046957135,2003-07
2003-07-22,1112477.1,0.011236732,1154318.9,-0.03624803,2003-07
2003-07-23,1114486.0,0.0018057823,1154318.9,-0.03450769,2003-07
2003-07-24,1110115.6,-0.003921398,1154318.9,-0.03829378,2003-07
2003-07-25,1132598.6,0.020252865,1154318.9,-0.01881653,2003-07
2003-07-28,1131222.4,-0.0012151878,1154318.9,-0.020008743,2003-07
2003-07-29,1122912.4,-0.0073460108,1154318.9,-0.027207792,2003-07
2003-07-30,1122196.6,-0.0006373406,1154318.9,-0.027827859,2003-07
2003-07-31,1125875.9,0.0032786052,1154318.9,-0.0246405,2003-07
2003-08-01,1110820.4,-0.013372296,1154318.9,-0.03768325,2003-08
2003-08-04,1115193.1,0.0039365767,1154318.9,-0.033895075,2003-08
2003-08-05,1092339.8,-0.020492762,1154318.9,-0.053693235,2003-08
2003-08-06,1088374.8,-0.0036297801,1154318.9,-0.05712819,2003-08
2003-08-07,1096493.6,0.007459641,1154318.9,-0.050094664,2003-08
2003-08-08,1102360.0,0.005350145,1154318.9,-0.045012593,2003-08
2003-08-11,1104960.9,0.0023593586,1154318.9,-0.04275942,2003-08
2003-08-12,1113715.5,0.007923,1154318.9,-0.035175204,2003-08
2003-08-13,1105955.2,-0.006967831,1154318.9,-0.041897953,2003-08
2003-08-14,1116774.8,0.009782935,1154318.9,-0.032524943,2003-08
2003-08-15,1117526.9,0.00067350076,1154318.9,-0.031873345,2003-08
2003-08-18,1128302.4,0.009642252,1154318.9,-0.022538424,2003-08
2003-08-19,1136925.6,0.007642572,1154318.9,-0.015067995,2003-08
2003-08-20,1132248.8,-0.004113595,1154318.9,-0.01911962,2003-08
2003-08-21,1140476.4,0.0072665857,1154318.9,-0.011991918,2003-08
2003-08-22,1126241.9,-0.012481166,1154318.9,-0.024323463,2003-08
2003-08-25,1121288.2,-0.004398378,1154318.9,-0.028614819,2003-08
2003-08-26,1125700.5,0.0039349874,1154318.9,-0.024792433,2003-08
2003-08-27,1127303.1,0.0014237405,1154318.9,-0.023404062,2003-08
2003-08-28,1136002.8,0.0077172285,1154318.9,-0.015867472,2003-08
2003-08-29,1138704.2,0.0023780507,1154318.9,-0.013527155,2003-08
2003-09-02,1158678.4,0.01754106,1158678.4,0.0,2003-09
2003-09-03,1165225.5,0.0056505203,1165225.5,0.0,2003-09
2003-09-04,1163781.0,-0.0012396656,1165225.5,-0.0012396574,2003-09
2003-09-05,1156094.4,-0.006604831,1165225.5,-0.007836342,2003-09
2003-09-08,1165665.4,0.008278704,1165665.4,0.0,2003-09
2003-09-09,1158191.0,-0.006412165,1165665.4,-0.006412089,2003-09
2003-09-10,1139719.9,-0.015948297,1165665.4,-0.022258103,2003-09
2003-09-11,1146618.0,0.0060524587,1165665.4,-0.016340375,2003-09
2003-09-12,1151858.5,0.0045703813,1165665.4,-0.011844635,2003-09
2003-09-15,1149481.5,-0.0020636162,1165665.4,-0.013883829,2003-09
2003-09-16,1162873.2,0.011650205,1165665.4,-0.0023953319,2003-09
2003-09-17,1156525.9,-0.0054583275,1165665.4,-0.007840574,2003-09
2003-09-18,1166607.8,0.00871747,1166607.8,0.0,2003-09
2003-09-19,1166980.6,0.00031957624,1166980.6,0.0,2003-09
2003-09-22,1152069.8,-0.012777321,1166980.6,-0.0127773285,2003-09
2003-09-23,1155989.4,0.0034022653,1166980.6,-0.009418547,2003-09
2003-09-24,1134819.5,-0.018313162,1166980.6,-0.02755928,2003-09
2003-09-25,1125379.5,-0.008318544,1166980.6,-0.035648525,2003-09
2003-09-26,1120017.8,-0.004764414,1166980.6,-0.04024309,2003-09
2003-09-29,1132511.1,0.011154625,1166980.6,-0.02953732,2003-09
2003-09-30,1118737.0,-0.012162449,1166980.6,-0.04134053,2003-09
2003-10-01,1136248.0,0.015652435,1166980.6,-0.02633518,2003-10
2003-10-02,1139186.4,0.0025859834,1166980.6,-0.023817241,2003-10
2003-10-03,1154620.9,0.013548678,1166980.6,-0.010591209,2003-10
2003-10-06,1156383.5,0.0015265704,1166980.6,-0.009080827,2003-10
2003-10-07,1161133.4,0.0041074357,1166980.6,-0.005010605,2003-10
2003-10-08,1158588.0,-0.0021921159,1166980.6,-0.0071917176,2003-10
2003-10-09,1163109.6,0.003902666,1166980.6,-0.0033171177,2003-10
2003-10-10,1163074.5,-3.014398e-05,1166980.6,-0.003347218,2003-10
2003-10-13,1168601.8,0.0047522783,1168601.8,0.0,2003-10
2003-10-14,1171149.9,0.0021804732,1171149.9,0.0,2003-10
2003-10-15,1166594.0,-0.0038900417,1171149.9,-0.0038900971,2003-10
2003-10-16,1172197.8,0.0048034987,1172197.8,0.0,2003-10
2003-10-17,1159855.5,-0.010529137,1172197.8,-0.0105291605,2003-10
2003-10-20,1165366.4,0.004751301,1172197.8,-0.005827844,2003-10
2003-10-21,1168410.1,0.0026118439,1172197.8,-0.0032312274,2003-10
2003-10-22,1150840.8,-0.015036918,1172197.8,-0.01821965,2003-10
2003-10-23,1149300.2,-0.0013385455,1172197.8,-0.019533813,2003-10
2003-10-24,1143876.6,-0.0047189957,1172197.8,-0.024160683,2003-10
2003-10-27,1145228.9,0.0011822146,1172197.8,-0.023007095,2003-10
2003-10-28,1153011.2,0.006795566,1172197.8,-0.016367972,2003-10
2003-10-29,1154590.0,0.0013691904,1172197.8,-0.015021145,2003-10
2003-10-30,1155001.6,0.00035657873,1172197.8,-0.014670014,2003-10
2003-10-31,1159509.0,0.0039024674,1172197.8,-0.01082474,2003-10
2003-11-03,1171837.9,0.0106328335,1172197.8,-0.00030702353,2003-11
2003-11-04,1165370.5,-0.005518977,1172197.8,-0.0058243275,2003-11
2003-11-05,1164969.4,-0.00034419703,1172197.8,-0.0061665177,2003-11
2003-11-06,1170592.1,0.0048265457,1172197.8,-0.0013697743,2003-11
2003-11-07,1164884.1,-0.0048761684,1172197.8,-0.0062392354,2003-11
2003-11-10,1152707.2,-0.01045332,1172197.8,-0.016627312,2003-11
2003-11-11,1149166.9,-0.0030713403,1172197.8,-0.019647598,2003-11
2003-11-12,1170331.4,0.018417234,1172197.8,-0.0015922189,2003-11
2003-11-13,1166712.6,-0.0030920827,1172197.8,-0.0046793222,2003-11
2003-11-14,1153891.0,-0.010989507,1172197.8,-0.01561743,2003-11
2003-11-17,1143401.0,-0.0090909805,1172197.8,-0.024566472,2003-11
2003-11-18,1128230.1,-0.013268233,1172197.8,-0.037508726,2003-11
2003-11-19,1140431.8,0.010814764,1172197.8,-0.02709955,2003-11
2003-11-20,1123901.1,-0.014494993,1172197.8,-0.04120177,2003-11
2003-11-21,1125467.2,0.0013934295,1172197.8,-0.039865732,2003-11
2003-11-24,1148405.0,0.020380592,1172197.8,-0.020297527,2003-11
2003-11-25,1155151.9,0.0058750315,1172197.8,-0.014541805,2003-11
2003-11-26,1161933.6,0.005870851,1172197.8,-0.00875628,2003-11
2003-11-28,1162556.5,0.00053607626,1172197.8,-0.008224964,2003-11
2003-12-01,1183464.8,0.017984709,1183464.8,0.0,2003-12
2003-12-02,1180970.8,-0.0021073502,1183464.8,-0.0021073818,2003-12
2003-12-03,1182680.0,0.0014473121,1183464.8,-0.0006631017,2003-12
2003-12-04,1187132.4,0.0037646613,1187132.4,0.0,2003-12
2003-12-05,1177000.1,-0.00853502,1187132.4,-0.008535087,2003-12
2003-12-08,1190325.2,0.01132129,1190325.2,0.0,2003-12
2003-12-09,1185741.8,-0.0038506351,1190325.2,-0.0038506389,2003-12
2003-12-10,1177508.0,-0.006944005,1190325.2,-0.010767877,2003-12
2003-12-11,1193026.4,0.013178889,1193026.4,0.0,2003-12
2003-12-12,1198158.6,0.00430193,1198158.6,0.0,2003-12
2003-12-15,1193597.2,-0.0038070206,1198158.6,-0.0038070083,2003-12
2003-12-16,1201529.6,0.006645807,1201529.6,0.0,2003-12
2003-12-17,1207453.5,0.0049302108,1207453.5,0.0,2003-12
2003-12-18,1224861.8,0.014417235,1224861.8,0.0,2003-12
2003-12-19,1224174.9,-0.00056084,1224861.8,-0.0005607605,2003-12
2003-12-22,1229618.1,0.004446523,1229618.1,0.0,2003-12
2003-12-23,1228422.0,-0.0009728233,1229618.1,-0.0009727478,2003-12
2003-12-24,1230043.9,0.0013202588,1230043.9,0.0,2003-12
2003-12-26,1233582.2,0.0028766077,1233582.2,0.0,2003-12
2003-12-29,1246531.1,0.010496951,1246531.1,0.0,2003-12
2003-12-30,1243417.6,-0.002497729,1246531.1,-0.0024977326,2003-12
2003-12-31,1241218.9,-0.0017682635,1246531.1,-0.004261613,2003-12
2004-01-02,1238637.1,-0.002079964,1246531.1,-0.006332755,2004-01
2004-01-05,1254950.9,0.013170752,1254950.9,0.0,2004-01
2004-01-06,1251438.8,-0.002798613,1254950.9,-0.002798617,2004-01
2004-01-07,1246925.2,-0.00360659,1254950.9,-0.006395161,2004-01
2004-01-08,1253741.1,0.005466104,1254950.9,-0.0009639859,2004-01
2004-01-09,1241815.0,-0.00951244,1254950.9,-0.010467231,2004-01
2004-01-12,1248353.0,0.0052648387,1254950.9,-0.0052574873,2004-01
2004-01-13,1238094.9,-0.008217335,1254950.9,-0.013431609,2004-01
2004-01-14,1247211.6,0.0073635583,1254950.9,-0.0061669946,2004-01
2004-01-15,1240963.6,-0.005009556,1254950.9,-0.011145651,2004-01
2004-01-16,1254403.8,0.0108303875,1254950.9,-0.00043594837,2004-01
2004-01-20,1260783.8,0.005086057,1260783.8,0.0,2004-01
2004-01-21,1260613.9,-0.00013470648,1260783.8,-0.0001347661,2004-01
2004-01-22,1250704.8,-0.007860613,1260783.8,-0.007994235,2004-01
