date,equity,month_ret,peak,dd
2016-02-29,4463001.0,0.04301515,4537831.0,-0.01649028
2016-03-31,4478439.5,0.003459156,4537831.0,-0.013088107
2016-04-29,4484421.5,0.0013357196,4537831.0,-0.011769831
2016-05-31,4296960.0,-0.04180285,4537831.0,-0.05308062
2016-06-30,4452547.0,0.036208585,4537831.0,-0.018794
2016-07-29,4742357.0,0.065088585,4742357.0,0.0
2016-08-31,4584496.0,-0.033287376,4742357.0,-0.033287466
2016-09-30,4891528.5,0.06697188,4891528.5,0.0
2016-10-31,4579293.0,-0.063831925,4891528.5,-0.063831866
2016-11-30,5159349.0,0.12666932,5159349.0,0.0
2016-12-30,5372463.5,0.041306484,5372463.5,0.0
2017-01-31,5493068.0,0.022448646,5493068.0,0.0
2017-02-28,5439251.5,-0.009797178,5493068.0,-0.009797156
2017-03-31,5491710.0,0.009644355,5493068.0,-0.00024724007
2017-04-28,5064750.0,-0.07774627,5493068.0,-0.07797426
2017-05-31,4939321.5,-0.024764994,5493068.0,-0.10080826
2017-06-30,4804843.0,-0.02722609,5493068.0,-0.12528974
2017-07-31,5029590.5,0.046775237,5493068.0,-0.084374964
2017-08-31,5212280.5,0.03632305,5493068.0,-0.051116705
2017-09-29,5338563.0,0.024227858,5493068.0,-0.028127253
2017-10-31,6102016.5,0.14300734,6102016.5,0.0
2017-11-30,6248517.5,0.024008632,6248517.5,0.0
2017-12-29,6280616.0,0.0051369304,6280616.0,0.0
2018-01-31,6244772.5,-0.005706977,6280616.0,-0.0057070255
2018-02-28,6180045.0,-0.010365068,6280616.0,-0.016012907
2018-03-29,6202705.0,0.003666602,6280616.0,-0.012404978
2018-04-30,6095144.0,-0.017340934,6280616.0,-0.029530883
2018-05-31,6266378.5,0.028093565,6280616.0,-0.0022668839
2018-06-29,6841772.5,0.091822386,6841772.5,0.0
2018-07-31,6163798.5,-0.09909332,6841772.5,-0.09909332
2018-08-31,6198055.0,0.0055576544,6841772.5,-0.09408635
2018-09-28,6466567.5,0.04332211,6841772.5,-0.054840326
2018-10-31,4684895.0,-0.27552056,6841772.5,-0.3152513
2018-11-30,4832820.0,0.031574868,6841772.5,-0.29363042
2018-12-31,4420056.0,-0.08540859,6841772.5,-0.3539604
2019-01-31,4913073.0,0.111540936,6841772.5,-0.28190058
2019-02-28,5101729.0,0.03839873,6841772.5,-0.2543264
2019-03-29,5368096.0,0.052211143,6841772.5,-0.21539396
2019-04-30,5323774.0,-0.008256531,6841772.5,-0.22187209
2019-05-31,4786923.5,-0.10084019,6841772.5,-0.3003387
2019-06-28,5189118.5,0.08401952,6841772.5,-0.24155349
2019-07-31,4940510.5,-0.04790946,6841772.5,-0.27789026
2019-08-30,4896816.0,-0.008844053,6841772.5,-0.28427672
2019-09-30,4589946.5,-0.06266712,6841772.5,-0.32912904
2019-10-31,4299813.0,-0.0632106,6841772.5,-0.37153524
2019-11-29,4441934.5,0.03305296,6841772.5,-0.3507626
2019-12-31,4827744.5,0.08685623,6841772.5,-0.29437226
2020-01-31,4500111.5,-0.06786461,6841772.5,-0.3422594
2020-02-28,4066352.5,-0.09638851,6841772.5,-0.40565807
2020-03-31,3961985.8,-0.025665965,6841772.5,-0.42091238
2020-04-30,4230605.5,0.06779933,6841772.5,-0.3816507
2020-05-29,4438703.0,0.04918863,6841772.5,-0.3512349
2020-06-30,4523780.5,0.01916721,6841772.5,-0.3387999
2020-07-31,4989800.5,0.10301568,6841772.5,-0.27068597
2020-08-31,5303967.5,0.062961854,6841772.5,-0.22476703
2020-09-30,5037351.0,-0.050267424,6841772.5,-0.26373595
2020-10-30,5166686.5,0.025675343,6841772.5,-0.24483216
2020-11-30,5853121.0,0.13285781,6841772.5,-0.14450222
2020-12-31,5871679.5,0.0031707757,6841772.5,-0.14178973
2021-01-29,6083250.5,0.036032453,6841772.5,-0.11086631
2021-02-26,6698867.5,0.1011987,6841772.5,-0.020887136
2021-03-31,5882812.0,-0.121819906,6841772.5,-0.14016259
2021-04-30,6294899.5,0.07004944,6841772.5,-0.0799315
2021-05-28,6626401.0,0.052661847,6841772.5,-0.03147888
2021-06-30,6606449.5,-0.00301093,6841772.5,-0.03439504
2021-07-30,6182290.0,-0.06420386,6841772.5,-0.096390605
2021-08-31,6880540.5,0.11294365,6880540.5,0.0
2021-09-30,6466583.0,-0.060163498,6880540.5,-0.060163498
2021-10-29,7118117.0,0.100754075,7118117.0,0.0
2021-11-30,7642643.0,0.07368887,7642643.0,0.0
2021-12-31,6395945.5,-0.16312388,7642643.0,-0.16312385
2022-01-31,5874295.5,-0.08155948,7642643.0,-0.23137903
2022-02-28,6559740.0,0.11668537,7642643.0,-0.14169222
2022-03-31,7279979.0,0.109796874,7642643.0,-0.04745269
2022-04-29,7039262.0,-0.033065632,7642643.0,-0.07894927
2022-05-31,8107579.5,0.15176564,8107579.5,0.0
2022-06-30,6338060.5,-0.2182549,8107579.5,-0.21825492
2022-07-29,6701492.0,0.057341125,8107579.5,-0.17342877
2022-08-31,6867720.0,0.024804536,8107579.5,-0.15292597
2022-09-30,6456257.0,-0.059912607,8107579.5,-0.2036764
2022-10-31,6953413.0,0.07700372,8107579.5,-0.14235646
2022-11-30,7123970.0,0.024528552,8107579.5,-0.12131977
2022-12-30,6525142.5,-0.08405808,8107579.5,-0.19517994
2023-01-31,7143249.0,0.09472692,8107579.5,-0.11894184
2023-02-28,7242358.0,0.013874577,8107579.5,-0.10671759
2023-03-31,6910628.0,-0.045804154,8107579.5,-0.14763367
2023-04-28,6692896.0,-0.031506862,8107579.5,-0.17448902
2023-05-31,6931289.0,0.03561876,8107579.5,-0.14508528
2023-06-30,7384864.5,0.06543891,8107579.5,-0.08914065
2023-07-31,7811342.0,0.057750273,8107579.5,-0.036538363
2023-08-31,7348598.0,-0.059240013,8107579.5,-0.0936138
2023-09-29,6880800.5,-0.06365806,8107579.5,-0.15131259
2023-10-31,6780455.5,-0.014583338,8107579.5,-0.16368932
2023-11-30,7548614.5,0.11329015,8107579.5,-0.0689435
2023-12-29,7826707.0,0.03684014,8107579.5,-0.034643173
2024-01-31,7653691.5,-0.022105727,8107579.5,-0.055983186
2024-02-29,8393492.0,0.09665931,8393492.0,0.0
2024-03-28,8482203.0,0.010569014,8482203.0,0.0
2024-04-30,7859741.5,-0.07338438,8482203.0,-0.073384404
2024-05-31,8369354.5,0.06483838,8482203.0,-0.013304174
2024-06-28,8028337.0,-0.04074595,8482203.0,-0.053508043
2024-07-31,7323439.0,-0.08780121,8482203.0,-0.13661122
2024-08-30,7612015.5,0.039404467,8482203.0,-0.102589786
2024-09-30,8359478.0,0.09819513,8482203.0,-0.014468551
2024-10-31,8883682.0,0.0627078,8883682.0,0.0
2024-11-29,10614151.0,0.19479194,10614151.0,0.0
2024-12-31,10387406.0,-0.02136257,10614151.0,-0.021362543
2025-01-31,11246583.0,0.08271341,11246583.0,0.0
2025-02-28,9942939.0,-0.11591463,11246583.0,-0.1159147
2025-03-31,8744846.0,-0.1204969,11246583.0,-0.22244418
2025-04-30,9381344.0,0.07278549,11246583.0,-0.16584939
2025-05-30,9787941.0,0.04334102,11246583.0,-0.12969649
2025-06-30,10495405.0,0.072279096,11246583.0,-0.06679165
2025-07-31,10845100.0,0.033318833,11246583.0,-0.035698235
2025-08-29,9795822.0,-0.096751355,11246583.0,-0.12899572
2025-09-30,12176042.0,0.24298325,12176042.0,0.0
2025-10-31,13019005.0,0.06923127,13019005.0,0.0
2025-11-28,13461403.0,0.03398098,13461403.0,0.0
2025-12-31,14874518.0,0.10497537,14874518.0,0.0
2026-01-30,22298924.0,0.4991359,22298924.0,0.0
