theme,ticker,snapshot_date,retrieved_at
dc-optical-ems,FN,20260416,2026-04-16T22:32:57.080623
dc-optical-ems,MRVL,20260416,2026-04-16T22:32:57.080623
dc-optical-ems,MTSI,20260416,2026-04-16T22:32:57.080623
dc-optical-semi,ANET,20260416,2026-04-16T22:32:57.080623
dc-optical-semi,AVGO,20260416,2026-04-16T22:32:57.080623
dc-optical-semi,CLS,20260416,2026-04-16T22:32:57.080623
dc-optical-semi,CSCO,20260416,2026-04-16T22:32:57.080623
dc-optical-semi,HPE,20260416,2026-04-16T22:32:57.080623
dc-optical-semi,MRVL,20260416,2026-04-16T22:32:57.080623
dc-rack-connect,ALAB,20260416,2026-04-16T22:32:57.080623
dc-rack-connect,APH,20260416,2026-04-16T22:32:57.080623
dc-rack-connect,CRDO,20260416,2026-04-16T22:32:57.080623
dc-transformer,ETN,20260416,2026-04-16T22:32:57.080623
dc-transformer,GEV,20260416,2026-04-16T22:32:57.080623
dc-transformer,HUBB,20260416,2026-04-16T22:32:57.080623
dc-transformer,POWL,20260416,2026-04-16T22:32:57.080623
defence-comm,ATRO,20260416,2026-04-16T22:32:57.080623
defence-comm,CTS,20260416,2026-04-16T22:32:57.080623
defence-comm,CW,20260416,2026-04-16T22:32:57.080623
defence-comm,KE,20260416,2026-04-16T22:32:57.080623
defence-comm,LHX,20260416,2026-04-16T22:32:57.080623
defence-comm,MRCY,20260416,2026-04-16T22:32:57.080623
defence-comm,SKYT,20260416,2026-04-16T22:32:57.080623
defence-engine,BWXT,20260416,2026-04-16T22:32:57.080623
defence-engine,GE,20260416,2026-04-16T22:32:57.080623
defence-engine,WWD,20260416,2026-04-16T22:32:57.080623
defence-general,BA,20260416,2026-04-16T22:32:57.080623
defence-general,GD,20260416,2026-04-16T22:32:57.080623
defence-general,HII,20260416,2026-04-16T22:32:57.080623
defence-general,LMT,20260416,2026-04-16T22:32:57.080623
defence-general,NOC,20260416,2026-04-16T22:32:57.080623
defence-general,RTX,20260416,2026-04-16T22:32:57.080623
defence-general,TXT,20260416,2026-04-16T22:32:57.080623
defence-maintenance,AIR,20260416,2026-04-16T22:32:57.080623
defence-maintenance,HEI,20260416,2026-04-16T22:32:57.080623
defence-maintenance,LOAR,20260416,2026-04-16T22:32:57.080623
defence-maintenance,TDG,20260416,2026-04-16T22:32:57.080623
defence-maintenance,VSEC,20260416,2026-04-16T22:32:57.080623
defence-parts,ATI,20260416,2026-04-16T22:32:57.080623
defence-parts,DCO,20260416,2026-04-16T22:32:57.080623
defence-parts,HWM,20260416,2026-04-16T22:32:57.080623
defence-parts,HXL,20260416,2026-04-16T22:32:57.080623
defence-service,AMTM,20260416,2026-04-16T22:32:57.080623
defence-service,BAH,20260416,2026-04-16T22:32:57.080623
defence-service,CACI,20260416,2026-04-16T22:32:57.080623
defence-service,KBR,20260416,2026-04-16T22:32:57.080623
defence-service,LDOS,20260416,2026-04-16T22:32:57.080623
defence-service,PLTR,20260416,2026-04-16T22:32:57.080623
defence-service,PSN,20260416,2026-04-16T22:32:57.080623
defence-service,VSEC,20260416,2026-04-16T22:32:57.080623
defence-service,VVX,20260416,2026-04-16T22:32:57.080623
delivery,CART,20260416,2026-04-16T22:32:57.080623
delivery,DASH,20260416,2026-04-16T22:32:57.080623
delivery,UBER,20260416,2026-04-16T22:32:57.080623
dining,DRI,20260416,2026-04-16T22:32:57.080623
dining,TXRH,20260416,2026-04-16T22:32:57.080623
discount-apparel,BURL,20260416,2026-04-16T22:32:57.080623
discount-apparel,OLLI,20260416,2026-04-16T22:32:57.080623
discount-apparel,ROST,20260416,2026-04-16T22:32:57.080623
discount-apparel,TJX,20260416,2026-04-16T22:32:57.080623
diversified-industrials,DOV,20260416,2026-04-16T22:32:57.080623
diversified-industrials,EMR,20260416,2026-04-16T22:32:57.080623
diversified-industrials,ETN,20260416,2026-04-16T22:32:57.080623
diversified-industrials,HON,20260416,2026-04-16T22:32:57.080623
diversified-industrials,ITW,20260416,2026-04-16T22:32:57.080623
diversified-industrials,PH,20260416,2026-04-16T22:32:57.080623
diversified-industrials,TXT,20260416,2026-04-16T22:32:57.080623
diversified-resources,BHP,20260416,2026-04-16T22:32:57.080623
diversified-resources,RIO,20260416,2026-04-16T22:32:57.080623
diversified-resources,VALE,20260416,2026-04-16T22:32:57.080623
dividend,ABBV,20260416,2026-04-16T22:32:57.080623
dividend,AMGN,20260416,2026-04-16T22:32:57.080623
dividend,BMY,20260416,2026-04-16T22:32:57.080623
dividend,COP,20260416,2026-04-16T22:32:57.080623
dividend,CVX,20260416,2026-04-16T22:32:57.080623
dividend,LMT,20260416,2026-04-16T22:32:57.080623
dividend,MRK,20260416,2026-04-16T22:32:57.080623
dividend,TXN,20260416,2026-04-16T22:32:57.080623
dividend,VZ,20260416,2026-04-16T22:32:57.080623
dollar-store,DG,20260416,2026-04-16T22:32:57.080623
dollar-store,DLTR,20260416,2026-04-16T22:32:57.080623
drilling-equipment,FTI,20260416,2026-04-16T22:32:57.080623
drilling-equipment,NOV,20260416,2026-04-16T22:32:57.080623
drilling-equipment,TS,20260416,2026-04-16T22:32:57.080623
drilling-services,BKR,20260416,2026-04-16T22:32:57.080623
drilling-services,HAL,20260416,2026-04-16T22:32:57.080623
drilling-services,SLB,20260416,2026-04-16T22:32:57.080623
drilling-services,WFRD,20260416,2026-04-16T22:32:57.080623
drones,AVAV,20260416,2026-04-16T22:32:57.080623
drones,DPRO,20260416,2026-04-16T22:32:57.080623
drones,KRMN,20260416,2026-04-16T22:32:57.080623
drones,KTOS,20260416,2026-04-16T22:32:57.080623
drones,MRCY,20260416,2026-04-16T22:32:57.080623
drones,ONDS,20260416,2026-04-16T22:32:57.080623
drones,RCAT,20260416,2026-04-16T22:32:57.080623
eVTOL,ACHR,20260416,2026-04-16T22:32:57.080623
eVTOL,EVEX,20260416,2026-04-16T22:32:57.080623
eVTOL,EVTL,20260416,2026-04-16T22:32:57.080623
eVTOL,JOBY,20260416,2026-04-16T22:32:57.080623
eVTOL,VTOL,20260416,2026-04-16T22:32:57.080623
earth-observation,BKSY,20260416,2026-04-16T22:32:57.080623
earth-observation,PL,20260416,2026-04-16T22:32:57.080623
earth-observation,SATL,20260416,2026-04-16T22:32:57.080623
earth-observation,SPIR,20260416,2026-04-16T22:32:57.080623
environmental-waste,CLH,20260416,2026-04-16T22:32:57.080623
environmental-waste,GFL,20260416,2026-04-16T22:32:57.080623
environmental-waste,RSG,20260416,2026-04-16T22:32:57.080623
environmental-waste,VLTO,20260416,2026-04-16T22:32:57.080623
environmental-waste,WCN,20260416,2026-04-16T22:32:57.080623
environmental-waste,WM,20260416,2026-04-16T22:32:57.080623
facility-equipment,ALLE,20260416,2026-04-16T22:32:57.080623
facility-equipment,APG,20260416,2026-04-16T22:32:57.080623
facility-equipment,AYI,20260416,2026-04-16T22:32:57.080623
facility-equipment,JCI,20260416,2026-04-16T22:32:57.080623
facility-equipment,OTIS,20260416,2026-04-16T22:32:57.080623
facility-equipment,XYL,20260416,2026-04-16T22:32:57.080623
facility-sanitation,CTAS,20260416,2026-04-16T22:32:57.080623
facility-sanitation,ROL,20260416,2026-04-16T22:32:57.080623
facility-sanitation,RTO,20260416,2026-04-16T22:32:57.080623
fast-casual,CMG,20260416,2026-04-16T22:32:57.080623
fast-casual,SHAK,20260416,2026-04-16T22:32:57.080623
fast-food,DPZ,20260416,2026-04-16T22:32:57.080623
fast-food,MCD,20260416,2026-04-16T22:32:57.080623
fast-food,QSR,20260416,2026-04-16T22:32:57.080623
fast-food,WEN,20260416,2026-04-16T22:32:57.080623
fast-food,WING,20260416,2026-04-16T22:32:57.080623
fast-food,YUM,20260416,2026-04-16T22:32:57.080623
food-agriculture,CF,20260416,2026-04-16T22:32:57.080623
food-agriculture,CTVA,20260416,2026-04-16T22:32:57.080623
food-agriculture,NTR,20260416,2026-04-16T22:32:57.080623
food-wholesale,PFGC,20260416,2026-04-16T22:32:57.080623
food-wholesale,SYY,20260416,2026-04-16T22:32:57.080623
food-wholesale,USFD,20260416,2026-04-16T22:32:57.080623
foundry,AMKR,20260416,2026-04-16T22:32:57.080623
foundry,ASX,20260416,2026-04-16T22:32:57.080623
foundry,GFS,20260416,2026-04-16T22:32:57.080623
foundry,INTC,20260416,2026-04-16T22:32:57.080623
foundry,SKYT,20260416,2026-04-16T22:32:57.080623
foundry,TSEM,20260416,2026-04-16T22:32:57.080623
foundry,TSM,20260416,2026-04-16T22:32:57.080623
foundry,UMC,20260416,2026-04-16T22:32:57.080623
gas-fracking,ACDC,20260416,2026-04-16T22:32:57.080623
gas-fracking,HP,20260416,2026-04-16T22:32:57.080623
gas-fracking,LBRT,20260416,2026-04-16T22:32:57.080623
gas-fracking,PTEN,20260416,2026-04-16T22:32:57.080623
gas-fracking,PUMP,20260416,2026-04-16T22:32:57.080623
gas-utilities,ATO,20260416,2026-04-16T22:32:57.080623
gas-utilities,BIPC,20260416,2026-04-16T22:32:57.080623
gas-utilities,MDU,20260416,2026-04-16T22:32:57.080623
gas-utilities,NFG,20260416,2026-04-16T22:32:57.080623
gas-utilities,NI,20260416,2026-04-16T22:32:57.080623
gas-utilities,NJR,20260416,2026-04-16T22:32:57.080623
gas-utilities,OGS,20260416,2026-04-16T22:32:57.080623
gas-utilities,SR,20260416,2026-04-16T22:32:57.080623
gas-utilities,SRE,20260416,2026-04-16T22:32:57.080623
gas-utilities,SWX,20260416,2026-04-16T22:32:57.080623
gas-utilities,UGI,20260416,2026-04-16T22:32:57.080623
gold-mining,AEM,20260416,2026-04-16T22:32:57.080623
gold-mining,AGI,20260416,2026-04-16T22:32:57.080623
gold-mining,AU,20260416,2026-04-16T22:32:57.080623
gold-mining,B,20260416,2026-04-16T22:32:57.080623
gold-mining,CDE,20260416,2026-04-16T22:32:57.080623
gold-mining,FNV,20260416,2026-04-16T22:32:57.080623
gold-mining,GFI,20260416,2026-04-16T22:32:57.080623
gold-mining,HL,20260416,2026-04-16T22:32:57.080623
gold-mining,HMY,20260416,2026-04-16T22:32:57.080623
gold-mining,IAG,20260416,2026-04-16T22:32:57.080623
gold-mining,KGC,20260416,2026-04-16T22:32:57.080623
gold-mining,NEM,20260416,2026-04-16T22:32:57.080623
gold-mining,RGLD,20260416,2026-04-16T22:32:57.080623
gold-mining,WPM,20260416,2026-04-16T22:32:57.080623
government-dx,AXON,20260416,2026-04-16T22:32:57.080623
government-dx,MSI,20260416,2026-04-16T22:32:57.080623
government-dx,TYL,20260416,2026-04-16T22:32:57.080623
graphite,EAF,20260416,2026-04-16T22:32:57.080623
graphite,NMG,20260416,2026-04-16T22:32:57.080623
graphite,NVX,20260416,2026-04-16T22:32:57.080623
graphite,WWR,20260416,2026-04-16T22:32:57.080623
grocery-retail,COST,20260416,2026-04-16T22:32:57.080623
grocery-retail,KR,20260416,2026-04-16T22:32:57.080623
grocery-retail,TGT,20260416,2026-04-16T22:32:57.080623
