theme,ticker,snapshot_date,retrieved_at
analog-semi-power,MPWR,20260424,2026-04-24T02:43:29.045007
analog-semi-power,ON,20260424,2026-04-24T02:43:29.045007
analog-semi-sensor,ALGM,20260424,2026-04-24T02:43:29.045007
analog-semi-sensor,MCHP,20260424,2026-04-24T02:43:29.045007
analog-semi-sensor,NXPI,20260424,2026-04-24T02:43:29.045007
analog-semi-sensor,SLAB,20260424,2026-04-24T02:43:29.045007
apple-intelligence,AAPL,20260424,2026-04-24T02:43:29.045007
apple-intelligence,AMKR,20260424,2026-04-24T02:43:29.045007
apple-intelligence,ARM,20260424,2026-04-24T02:43:29.045007
apple-intelligence,GLW,20260424,2026-04-24T02:43:29.045007
apple-intelligence,SWKS,20260424,2026-04-24T02:43:29.045007
apple-intelligence,TSM,20260424,2026-04-24T02:43:29.045007
auto-maintenance,AZO,20260424,2026-04-24T02:43:29.045007
auto-maintenance,GPC,20260424,2026-04-24T02:43:29.045007
auto-maintenance,ORLY,20260424,2026-04-24T02:43:29.045007
auto-parts,ALV,20260424,2026-04-24T02:43:29.045007
auto-parts,APTV,20260424,2026-04-24T02:43:29.045007
auto-parts,BWA,20260424,2026-04-24T02:43:29.045007
auto-parts,GNTX,20260424,2026-04-24T02:43:29.045007
auto-parts,LEA,20260424,2026-04-24T02:43:29.045007
auto-parts,MGA,20260424,2026-04-24T02:43:29.045007
autonomous,AMBA,20260424,2026-04-24T02:43:29.045007
autonomous,AUR,20260424,2026-04-24T02:43:29.045007
autonomous,MBLY,20260424,2026-04-24T02:43:29.045007
autonomous,QCOM,20260424,2026-04-24T02:43:29.045007
autonomous,TSLA,20260424,2026-04-24T02:43:29.045007
battery-storage,EOSE,20260424,2026-04-24T02:43:29.045007
battery-storage,FLNC,20260424,2026-04-24T02:43:29.045007
battery-storage,GWH,20260424,2026-04-24T02:43:29.045007
battery-storage,STEM,20260424,2026-04-24T02:43:29.045007
beverages-diversified,CELH,20260424,2026-04-24T02:43:29.045007
beverages-diversified,KDP,20260424,2026-04-24T02:43:29.045007
beverages-diversified,KO,20260424,2026-04-24T02:43:29.045007
beverages-diversified,MNST,20260424,2026-04-24T02:43:29.045007
beverages-diversified,PEP,20260424,2026-04-24T02:43:29.045007
biotech-diversified,ABBV,20260424,2026-04-24T02:43:29.045007
biotech-diversified,AMGN,20260424,2026-04-24T02:43:29.045007
biotech-diversified,BIIB,20260424,2026-04-24T02:43:29.045007
biotech-diversified,GILD,20260424,2026-04-24T02:43:29.045007
biotech-diversified,REGN,20260424,2026-04-24T02:43:29.045007
biotech-genomics,ALNY,20260424,2026-04-24T02:43:29.045007
biotech-genomics,CRSP,20260424,2026-04-24T02:43:29.045007
biotech-genomics,INCY,20260424,2026-04-24T02:43:29.045007
biotech-genomics,MRNA,20260424,2026-04-24T02:43:29.045007
biotech-genomics,NTRA,20260424,2026-04-24T02:43:29.045007
biotech-genomics,VKTX,20260424,2026-04-24T02:43:29.045007
biotech-specialized,ARGX,20260424,2026-04-24T02:43:29.045007
biotech-specialized,INSM,20260424,2026-04-24T02:43:29.045007
biotech-specialized,VRTX,20260424,2026-04-24T02:43:29.045007
bnpl,AFRM,20260424,2026-04-24T02:43:29.045007
bnpl,KLAR,20260424,2026-04-24T02:43:29.045007
bnpl,SEZL,20260424,2026-04-24T02:43:29.045007
cable-tv,CHTR,20260424,2026-04-24T02:43:29.045007
cable-tv,CMCSA,20260424,2026-04-24T02:43:29.045007
cafe,BROS,20260424,2026-04-24T02:43:29.045007
cafe,SBUX,20260424,2026-04-24T02:43:29.045007
capital-equipment-leasing,AER,20260424,2026-04-24T02:43:29.045007
capital-equipment-leasing,FTAI,20260424,2026-04-24T02:43:29.045007
capital-equipment-leasing,GATX,20260424,2026-04-24T02:43:29.045007
capital-equipment-leasing,TRN,20260424,2026-04-24T02:43:29.045007
capital-equipment-leasing,URI,20260424,2026-04-24T02:43:29.045007
cdn,AKAM,20260424,2026-04-24T02:43:29.045007
cdn,FSLY,20260424,2026-04-24T02:43:29.045007
cdn,NET,20260424,2026-04-24T02:43:29.045007
china-ai,BABA,20260424,2026-04-24T02:43:29.045007
china-ai,BIDU,20260424,2026-04-24T02:43:29.045007
china-ai,GDS,20260424,2026-04-24T02:43:29.045007
china-ai,KC,20260424,2026-04-24T02:43:29.045007
china-ai,VNET,20260424,2026-04-24T02:43:29.045007
chinese-ev,LI,20260424,2026-04-24T02:43:29.045007
chinese-ev,NIO,20260424,2026-04-24T02:43:29.045007
chinese-ev,XPEV,20260424,2026-04-24T02:43:29.045007
coking-coal,AMR,20260424,2026-04-24T02:43:29.045007
coking-coal,BTU,20260424,2026-04-24T02:43:29.045007
coking-coal,CNR,20260424,2026-04-24T02:43:29.045007
coking-coal,HCC,20260424,2026-04-24T02:43:29.045007
coking-coal,METC,20260424,2026-04-24T02:43:29.045007
coking-coal,SXC,20260424,2026-04-24T02:43:29.045007
commodity-chemicals,DOW,20260424,2026-04-24T02:43:29.045007
commodity-chemicals,LYB,20260424,2026-04-24T02:43:29.045007
confectionery,HSY,20260424,2026-04-24T02:43:29.045007
confectionery,MDLZ,20260424,2026-04-24T02:43:29.045007
confectionery,PEP,20260424,2026-04-24T02:43:29.045007
consulting,ACN,20260424,2026-04-24T02:43:29.045007
consulting,BAH,20260424,2026-04-24T02:43:29.045007
consulting,CTSH,20260424,2026-04-24T02:43:29.045007
consulting,IBM,20260424,2026-04-24T02:43:29.045007
consumer-lending,AFRM,20260424,2026-04-24T02:43:29.045007
consumer-lending,ALLY,20260424,2026-04-24T02:43:29.045007
consumer-lending,AXP,20260424,2026-04-24T02:43:29.045007
consumer-lending,COF,20260424,2026-04-24T02:43:29.045007
consumer-lending,FCFS,20260424,2026-04-24T02:43:29.045007
consumer-lending,KLAR,20260424,2026-04-24T02:43:29.045007
consumer-lending,OMF,20260424,2026-04-24T02:43:29.045007
consumer-lending,SLM,20260424,2026-04-24T02:43:29.045007
consumer-lending,SYF,20260424,2026-04-24T02:43:29.045007
consumer-lending,UPST,20260424,2026-04-24T02:43:29.045007
consumer-staples,CHD,20260424,2026-04-24T02:43:29.045007
consumer-staples,CL,20260424,2026-04-24T02:43:29.045007
consumer-staples,CLX,20260424,2026-04-24T02:43:29.045007
consumer-staples,HLN,20260424,2026-04-24T02:43:29.045007
consumer-staples,KMB,20260424,2026-04-24T02:43:29.045007
consumer-staples,KVUE,20260424,2026-04-24T02:43:29.045007
consumer-staples,PG,20260424,2026-04-24T02:43:29.045007
consumer-staples,REYN,20260424,2026-04-24T02:43:29.045007
consumer-staples,UL,20260424,2026-04-24T02:43:29.045007
content-studios,CMCSA,20260424,2026-04-24T02:43:29.045007
content-studios,DIS,20260424,2026-04-24T02:43:29.045007
content-studios,FOXA,20260424,2026-04-24T02:43:29.045007
content-studios,NWS,20260424,2026-04-24T02:43:29.045007
copper-mining,ERO,20260424,2026-04-24T02:43:29.045007
copper-mining,FCX,20260424,2026-04-24T02:43:29.045007
copper-mining,HBM,20260424,2026-04-24T02:43:29.045007
copper-mining,IE,20260424,2026-04-24T02:43:29.045007
copper-mining,SCCO,20260424,2026-04-24T02:43:29.045007
copper-mining,TECK,20260424,2026-04-24T02:43:29.045007
copper-mining,TGB,20260424,2026-04-24T02:43:29.045007
copper-mining,TMQ,20260424,2026-04-24T02:43:29.045007
corrugated-paper-packaging,GPK,20260424,2026-04-24T02:43:29.045007
corrugated-paper-packaging,IP,20260424,2026-04-24T02:43:29.045007
corrugated-paper-packaging,PKG,20260424,2026-04-24T02:43:29.045007
corrugated-paper-packaging,SON,20260424,2026-04-24T02:43:29.045007
corrugated-paper-packaging,SW,20260424,2026-04-24T02:43:29.045007
cosmetics-personal-care,EL,20260424,2026-04-24T02:43:29.045007
cosmetics-personal-care,ELF,20260424,2026-04-24T02:43:29.045007
cosmetics-personal-care,KVUE,20260424,2026-04-24T02:43:29.045007
cosmetics-personal-care,PG,20260424,2026-04-24T02:43:29.045007
cosmetics-personal-care,ULTA,20260424,2026-04-24T02:43:29.045007
cpu,AMD,20260424,2026-04-24T02:43:29.045007
cpu,ARM,20260424,2026-04-24T02:43:29.045007
cpu,INTC,20260424,2026-04-24T02:43:29.045007
cruise-lines,CCL,20260424,2026-04-24T02:43:29.045007
cruise-lines,NCLH,20260424,2026-04-24T02:43:29.045007
cruise-lines,RCL,20260424,2026-04-24T02:43:29.045007
cruise-lines,VIK,20260424,2026-04-24T02:43:29.045007
crypto,BLSH,20260424,2026-04-24T02:43:29.045007
crypto,CLSK,20260424,2026-04-24T02:43:29.045007
crypto,COIN,20260424,2026-04-24T02:43:29.045007
crypto,CRCL,20260424,2026-04-24T02:43:29.045007
crypto,FIGR,20260424,2026-04-24T02:43:29.045007
crypto,MARA,20260424,2026-04-24T02:43:29.045007
crypto,MSTR,20260424,2026-04-24T02:43:29.045007
crypto,XYZ,20260424,2026-04-24T02:43:29.045007
custom-ai-chips,AMKR,20260424,2026-04-24T02:43:29.045007
custom-ai-chips,ARM,20260424,2026-04-24T02:43:29.045007
custom-ai-chips,ASX,20260424,2026-04-24T02:43:29.045007
custom-ai-chips,AVGO,20260424,2026-04-24T02:43:29.045007
custom-ai-chips,MRVL,20260424,2026-04-24T02:43:29.045007
custom-ai-chips,TSM,20260424,2026-04-24T02:43:29.045007
cybersecurity-cloud,NET,20260424,2026-04-24T02:43:29.045007
cybersecurity-cloud,ZS,20260424,2026-04-24T02:43:29.045007
cybersecurity-data,CVLT,20260424,2026-04-24T02:43:29.045007
cybersecurity-data,RBRK,20260424,2026-04-24T02:43:29.045007
cybersecurity-end,CRWD,20260424,2026-04-24T02:43:29.045007
cybersecurity-end,S,20260424,2026-04-24T02:43:29.045007
cybersecurity-gen,CHKP,20260424,2026-04-24T02:43:29.045007
cybersecurity-gen,FTNT,20260424,2026-04-24T02:43:29.045007
cybersecurity-gen,PANW,20260424,2026-04-24T02:43:29.045007
cybersecurity-other,DDOG,20260424,2026-04-24T02:43:29.045007
cybersecurity-other,DT,20260424,2026-04-24T02:43:29.045007
cybersecurity-other,OKTA,20260424,2026-04-24T02:43:29.045007
cybersecurity-other,TENB,20260424,2026-04-24T02:43:29.045007
data-storage,MU,20260424,2026-04-24T02:43:29.045007
data-storage,SNDK,20260424,2026-04-24T02:43:29.045007
data-storage,STX,20260424,2026-04-24T02:43:29.045007
data-storage,WDC,20260424,2026-04-24T02:43:29.045007
dc-optical-device,AAOI,20260424,2026-04-24T02:43:29.045007
dc-optical-device,CIEN,20260424,2026-04-24T02:43:29.045007
dc-optical-device,COHR,20260424,2026-04-24T02:43:29.045007
dc-optical-device,GLW,20260424,2026-04-24T02:43:29.045007
dc-optical-device,KEYS,20260424,2026-04-24T02:43:29.045007
dc-optical-device,LITE,20260424,2026-04-24T02:43:29.045007
dc-optical-device,POET,20260424,2026-04-24T02:43:29.045007
dc-optical-device,SITM,20260424,2026-04-24T02:43:29.045007
dc-optical-device,VIAV,20260424,2026-04-24T02:43:29.045007
dc-optical-ems,AAOI,20260424,2026-04-24T02:43:29.045007
dc-optical-ems,COHR,20260424,2026-04-24T02:43:29.045007
dc-optical-ems,FN,20260424,2026-04-24T02:43:29.045007
dc-optical-ems,MRVL,20260424,2026-04-24T02:43:29.045007
dc-optical-ems,MTSI,20260424,2026-04-24T02:43:29.045007
dc-optical-semi,ANET,20260424,2026-04-24T02:43:29.045007
dc-optical-semi,AVGO,20260424,2026-04-24T02:43:29.045007
dc-optical-semi,CLS,20260424,2026-04-24T02:43:29.045007
dc-optical-semi,CSCO,20260424,2026-04-24T02:43:29.045007
dc-optical-semi,HPE,20260424,2026-04-24T02:43:29.045007
dc-optical-semi,MRVL,20260424,2026-04-24T02:43:29.045007
dc-rack-connect,ALAB,20260424,2026-04-24T02:43:29.045007
dc-rack-connect,APH,20260424,2026-04-24T02:43:29.045007
dc-rack-connect,CRDO,20260424,2026-04-24T02:43:29.045007
dc-transformer,ETN,20260424,2026-04-24T02:43:29.045007
dc-transformer,GEV,20260424,2026-04-24T02:43:29.045007
dc-transformer,HUBB,20260424,2026-04-24T02:43:29.045007
dc-transformer,POWL,20260424,2026-04-24T02:43:29.045007
defence-comm,ATRO,20260424,2026-04-24T02:43:29.045007
defence-comm,CTS,20260424,2026-04-24T02:43:29.045007
defence-comm,CW,20260424,2026-04-24T02:43:29.045007
defence-comm,KE,20260424,2026-04-24T02:43:29.045007
defence-comm,LHX,20260424,2026-04-24T02:43:29.045007
defence-comm,MRCY,20260424,2026-04-24T02:43:29.045007
defence-comm,SKYT,20260424,2026-04-24T02:43:29.045007
defence-engine,BWXT,20260424,2026-04-24T02:43:29.045007
defence-engine,GE,20260424,2026-04-24T02:43:29.045007
defence-engine,WWD,20260424,2026-04-24T02:43:29.045007
defence-general,BA,20260424,2026-04-24T02:43:29.045007
defence-general,GD,20260424,2026-04-24T02:43:29.045007
defence-general,HII,20260424,2026-04-24T02:43:29.045007
defence-general,LMT,20260424,2026-04-24T02:43:29.045007
defence-general,NOC,20260424,2026-04-24T02:43:29.045007
defence-general,RTX,20260424,2026-04-24T02:43:29.045007
defence-general,TXT,20260424,2026-04-24T02:43:29.045007
defence-maintenance,AIR,20260424,2026-04-24T02:43:29.045007
defence-maintenance,HEI,20260424,2026-04-24T02:43:29.045007
defence-maintenance,LOAR,20260424,2026-04-24T02:43:29.045007
defence-maintenance,TDG,20260424,2026-04-24T02:43:29.045007
defence-maintenance,VSEC,20260424,2026-04-24T02:43:29.045007
defence-parts,ATI,20260424,2026-04-24T02:43:29.045007
defence-parts,DCO,20260424,2026-04-24T02:43:29.045007
defence-parts,HWM,20260424,2026-04-24T02:43:29.045007
defence-parts,HXL,20260424,2026-04-24T02:43:29.045007
defence-service,AMTM,20260424,2026-04-24T02:43:29.045007
defence-service,BAH,20260424,2026-04-24T02:43:29.045007
defence-service,CACI,20260424,2026-04-24T02:43:29.045007
defence-service,KBR,20260424,2026-04-24T02:43:29.045007
defence-service,LDOS,20260424,2026-04-24T02:43:29.045007
defence-service,PLTR,20260424,2026-04-24T02:43:29.045007
defence-service,PSN,20260424,2026-04-24T02:43:29.045007
defence-service,VSEC,20260424,2026-04-24T02:43:29.045007
defence-service,VVX,20260424,2026-04-24T02:43:29.045007
delivery,CART,20260424,2026-04-24T02:43:29.045007
delivery,DASH,20260424,2026-04-24T02:43:29.045007
delivery,UBER,20260424,2026-04-24T02:43:29.045007
dining,DRI,20260424,2026-04-24T02:43:29.045007
dining,TXRH,20260424,2026-04-24T02:43:29.045007
discount-apparel,BURL,20260424,2026-04-24T02:43:29.045007
discount-apparel,OLLI,20260424,2026-04-24T02:43:29.045007
discount-apparel,ROST,20260424,2026-04-24T02:43:29.045007
discount-apparel,TJX,20260424,2026-04-24T02:43:29.045007
diversified-industrials,DOV,20260424,2026-04-24T02:43:29.045007
diversified-industrials,EMR,20260424,2026-04-24T02:43:29.045007
diversified-industrials,ETN,20260424,2026-04-24T02:43:29.045007
diversified-industrials,HON,20260424,2026-04-24T02:43:29.045007
diversified-industrials,ITW,20260424,2026-04-24T02:43:29.045007
diversified-industrials,PH,20260424,2026-04-24T02:43:29.045007
diversified-industrials,TXT,20260424,2026-04-24T02:43:29.045007
diversified-resources,BHP,20260424,2026-04-24T02:43:29.045007
diversified-resources,RIO,20260424,2026-04-24T02:43:29.045007
diversified-resources,VALE,20260424,2026-04-24T02:43:29.045007
dividend,ABBV,20260424,2026-04-24T02:43:29.045007
dividend,AMGN,20260424,2026-04-24T02:43:29.045007
dividend,BMY,20260424,2026-04-24T02:43:29.045007
dividend,COP,20260424,2026-04-24T02:43:29.045007
dividend,CVX,20260424,2026-04-24T02:43:29.045007
dividend,LMT,20260424,2026-04-24T02:43:29.045007
dividend,MRK,20260424,2026-04-24T02:43:29.045007
dividend,TXN,20260424,2026-04-24T02:43:29.045007
dividend,VZ,20260424,2026-04-24T02:43:29.045007
dollar-store,DG,20260424,2026-04-24T02:43:29.045007
dollar-store,DLTR,20260424,2026-04-24T02:43:29.045007
drilling-equipment,FTI,20260424,2026-04-24T02:43:29.045007
drilling-equipment,NOV,20260424,2026-04-24T02:43:29.045007
drilling-equipment,TS,20260424,2026-04-24T02:43:29.045007
drilling-services,BKR,20260424,2026-04-24T02:43:29.045007
drilling-services,HAL,20260424,2026-04-24T02:43:29.045007
drilling-services,SLB,20260424,2026-04-24T02:43:29.045007
drilling-services,WFRD,20260424,2026-04-24T02:43:29.045007
drones,AVAV,20260424,2026-04-24T02:43:29.045007
drones,DPRO,20260424,2026-04-24T02:43:29.045007
drones,KRMN,20260424,2026-04-24T02:43:29.045007
drones,KTOS,20260424,2026-04-24T02:43:29.045007
drones,MRCY,20260424,2026-04-24T02:43:29.045007
drones,ONDS,20260424,2026-04-24T02:43:29.045007
drones,RCAT,20260424,2026-04-24T02:43:29.045007
eVTOL,ACHR,20260424,2026-04-24T02:43:29.045007
eVTOL,EVEX,20260424,2026-04-24T02:43:29.045007
eVTOL,EVTL,20260424,2026-04-24T02:43:29.045007
eVTOL,JOBY,20260424,2026-04-24T02:43:29.045007
eVTOL,VTOL,20260424,2026-04-24T02:43:29.045007
earth-observation,BKSY,20260424,2026-04-24T02:43:29.045007
earth-observation,PL,20260424,2026-04-24T02:43:29.045007
earth-observation,SATL,20260424,2026-04-24T02:43:29.045007
earth-observation,SPIR,20260424,2026-04-24T02:43:29.045007
environmental-waste,CLH,20260424,2026-04-24T02:43:29.045007
environmental-waste,GFL,20260424,2026-04-24T02:43:29.045007
environmental-waste,RSG,20260424,2026-04-24T02:43:29.045007
environmental-waste,VLTO,20260424,2026-04-24T02:43:29.045007
environmental-waste,WCN,20260424,2026-04-24T02:43:29.045007
environmental-waste,WM,20260424,2026-04-24T02:43:29.045007
facility-equipment,ALLE,20260424,2026-04-24T02:43:29.045007
facility-equipment,APG,20260424,2026-04-24T02:43:29.045007
facility-equipment,AYI,20260424,2026-04-24T02:43:29.045007
facility-equipment,JCI,20260424,2026-04-24T02:43:29.045007
facility-equipment,OTIS,20260424,2026-04-24T02:43:29.045007
facility-equipment,XYL,20260424,2026-04-24T02:43:29.045007
facility-sanitation,CTAS,20260424,2026-04-24T02:43:29.045007
facility-sanitation,ROL,20260424,2026-04-24T02:43:29.045007
facility-sanitation,RTO,20260424,2026-04-24T02:43:29.045007
fast-casual,CMG,20260424,2026-04-24T02:43:29.045007
fast-casual,SHAK,20260424,2026-04-24T02:43:29.045007
fast-food,DPZ,20260424,2026-04-24T02:43:29.045007
fast-food,MCD,20260424,2026-04-24T02:43:29.045007
fast-food,QSR,20260424,2026-04-24T02:43:29.045007
fast-food,WEN,20260424,2026-04-24T02:43:29.045007
fast-food,WING,20260424,2026-04-24T02:43:29.045007
fast-food,YUM,20260424,2026-04-24T02:43:29.045007
food-agriculture,CF,20260424,2026-04-24T02:43:29.045007
food-agriculture,CTVA,20260424,2026-04-24T02:43:29.045007
food-agriculture,NTR,20260424,2026-04-24T02:43:29.045007
food-wholesale,PFGC,20260424,2026-04-24T02:43:29.045007
food-wholesale,SYY,20260424,2026-04-24T02:43:29.045007
food-wholesale,USFD,20260424,2026-04-24T02:43:29.045007
foundry,AMKR,20260424,2026-04-24T02:43:29.045007
foundry,ASX,20260424,2026-04-24T02:43:29.045007
foundry,GFS,20260424,2026-04-24T02:43:29.045007
foundry,INTC,20260424,2026-04-24T02:43:29.045007
foundry,SKYT,20260424,2026-04-24T02:43:29.045007
foundry,TSEM,20260424,2026-04-24T02:43:29.045007
foundry,TSM,20260424,2026-04-24T02:43:29.045007
foundry,UMC,20260424,2026-04-24T02:43:29.045007
gas-fracking,ACDC,20260424,2026-04-24T02:43:29.045007
gas-fracking,HP,20260424,2026-04-24T02:43:29.045007
gas-fracking,LBRT,20260424,2026-04-24T02:43:29.045007
gas-fracking,PTEN,20260424,2026-04-24T02:43:29.045007
gas-fracking,PUMP,20260424,2026-04-24T02:43:29.045007
gas-utilities,ATO,20260424,2026-04-24T02:43:29.045007
gas-utilities,BIPC,20260424,2026-04-24T02:43:29.045007
gas-utilities,MDU,20260424,2026-04-24T02:43:29.045007
gas-utilities,NFG,20260424,2026-04-24T02:43:29.045007
gas-utilities,NI,20260424,2026-04-24T02:43:29.045007
gas-utilities,NJR,20260424,2026-04-24T02:43:29.045007
gas-utilities,OGS,20260424,2026-04-24T02:43:29.045007
gas-utilities,SR,20260424,2026-04-24T02:43:29.045007
gas-utilities,SRE,20260424,2026-04-24T02:43:29.045007
gas-utilities,SWX,20260424,2026-04-24T02:43:29.045007
gas-utilities,UGI,20260424,2026-04-24T02:43:29.045007
gold-mining,AEM,20260424,2026-04-24T02:43:29.045007
gold-mining,AGI,20260424,2026-04-24T02:43:29.045007
gold-mining,AU,20260424,2026-04-24T02:43:29.045007
gold-mining,B,20260424,2026-04-24T02:43:29.045007
gold-mining,CDE,20260424,2026-04-24T02:43:29.045007
gold-mining,FNV,20260424,2026-04-24T02:43:29.045007
gold-mining,GFI,20260424,2026-04-24T02:43:29.045007
gold-mining,HL,20260424,2026-04-24T02:43:29.045007
gold-mining,HMY,20260424,2026-04-24T02:43:29.045007
gold-mining,IAG,20260424,2026-04-24T02:43:29.045007
gold-mining,KGC,20260424,2026-04-24T02:43:29.045007
gold-mining,NEM,20260424,2026-04-24T02:43:29.045007
gold-mining,RGLD,20260424,2026-04-24T02:43:29.045007
gold-mining,WPM,20260424,2026-04-24T02:43:29.045007
government-dx,AXON,20260424,2026-04-24T02:43:29.045007
government-dx,MSI,20260424,2026-04-24T02:43:29.045007
government-dx,TYL,20260424,2026-04-24T02:43:29.045007
graphite,EAF,20260424,2026-04-24T02:43:29.045007
graphite,NMG,20260424,2026-04-24T02:43:29.045007
graphite,NVX,20260424,2026-04-24T02:43:29.045007
graphite,WWR,20260424,2026-04-24T02:43:29.045007
grocery-retail,COST,20260424,2026-04-24T02:43:29.045007
grocery-retail,KR,20260424,2026-04-24T02:43:29.045007
grocery-retail,TGT,20260424,2026-04-24T02:43:29.045007
grocery-retail,WMT,20260424,2026-04-24T02:43:29.045007
health-insurance-services,CI,20260424,2026-04-24T02:43:29.045007
health-insurance-services,CNC,20260424,2026-04-24T02:43:29.045007
health-insurance-services,CVS,20260424,2026-04-24T02:43:29.045007
health-insurance-services,ELV,20260424,2026-04-24T02:43:29.045007
health-insurance-services,HUM,20260424,2026-04-24T02:43:29.045007
health-insurance-services,UNH,20260424,2026-04-24T02:43:29.045007
heat-infra,CARR,20260424,2026-04-24T02:43:29.045007
heat-infra,FLEX,20260424,2026-04-24T02:43:29.045007
heat-infra,MOD,20260424,2026-04-24T02:43:29.045007
heat-infra,NVT,20260424,2026-04-24T02:43:29.045007
heat-infra,TT,20260424,2026-04-24T02:43:29.045007
heat-infra,VRT,20260424,2026-04-24T02:43:29.045007
high-pe,AXON,20260424,2026-04-24T02:43:29.045007
high-pe,COST,20260424,2026-04-24T02:43:29.045007
high-pe,CRWD,20260424,2026-04-24T02:43:29.045007
high-pe,PLTR,20260424,2026-04-24T02:43:29.045007
high-pe,WMT,20260424,2026-04-24T02:43:29.045007
home-distribution,BLDR,20260424,2026-04-24T02:43:29.045007
home-distribution,FND,20260424,2026-04-24T02:43:29.045007
home-distribution,HD,20260424,2026-04-24T02:43:29.045007
home-distribution,LOW,20260424,2026-04-24T02:43:29.045007
home-distribution,TSCO,20260424,2026-04-24T02:43:29.045007
