theme,name,rank,industry,members_hash,n_members,snapshot_date,retrieved_at
hvac,空調,33,資本財,2971882636924270808,3,20260427,2026-04-27T22:43:08.720195
logistics-air-freight,物流サービス,34,資本財,-7745912425536197320,5,20260427,2026-04-27T22:43:08.720195
hospital-operators,病院運営,35,ヘルスケア,4045491153989172389,7,20260427,2026-04-27T22:43:08.720195
copper-mining,銅鉱山,36,素材,-4023471253043108429,8,20260427,2026-04-27T22:43:08.720195
refinary,石油精製,37,エネルギー,5193027513029935888,7,20260427,2026-04-27T22:43:08.720195
megabanks,メガバンク,38,金融,3675606892129784253,4,20260427,2026-04-27T22:43:08.720195
home-interior,住宅設備：屋内,39,消費者一般,-3743773781634400856,5,20260427,2026-04-27T22:43:08.720195
infrastructure-consulting,インフラ設計,40,資本財,6039575175712936074,4,20260427,2026-04-27T22:43:08.720195
facility-equipment,施設設備,41,資本財,-1040989507694721513,6,20260427,2026-04-27T22:43:08.720195
bnpl,BNPL,42,金融,-5339883621252417613,3,20260427,2026-04-27T22:43:08.720195
defence-parts,防衛：素材・部材,43,資本財,7634700208747392739,4,20260427,2026-04-27T22:43:08.720195
food-agriculture,化学：農業,44,素材,-7161119446656337922,3,20260427,2026-04-27T22:43:08.720195
delivery,宅配デリバリー,45,消費者一般,6629366533250966599,3,20260427,2026-04-27T22:43:08.720195
storage-solutions,ストレージ ソリュション,46,テクノロジー,3254629793679325134,2,20260427,2026-04-27T22:43:08.720195
ad-tech,広告テック,47,通信,-3729913458620115194,6,20260427,2026-04-27T22:43:08.720195
nuclear-traditional,原発機器（現行）,48,エネルギー,-764905003535911400,4,20260427,2026-04-27T22:43:08.720195
natgas-exprot,天然ガス：輸出,49,エネルギー,-1821194654348006175,3,20260427,2026-04-27T22:43:08.720195
lifescience-pf,生命科学：総合,50,ヘルスケア,3503304777945168066,3,20260427,2026-04-27T22:43:08.720195
power-supply-IPP,電力：IPP,51,公益,722698105866428563,7,20260427,2026-04-27T22:43:08.720195
cybersecurity-cloud,サイバー：クラウド,52,テクノロジー,-4920259564178590680,2,20260427,2026-04-27T22:43:08.720195
defence-maintenance,防衛：保守部品・MRO,53,資本財,-4167700197706976249,5,20260427,2026-04-27T22:43:08.720195
pub-construction-transpo,インフラ工事：交通,54,資本財,-2519071869204844925,2,20260427,2026-04-27T22:43:08.720195
drilling-equipment,掘削機器,55,エネルギー,-2940889767454358472,3,20260427,2026-04-27T22:43:08.720195
biotech-genomics,バイオテック：ゲノム,56,ヘルスケア,-3183039807591053943,6,20260427,2026-04-27T22:43:08.720195
agribusiness,アグリビジネス,57,消費者必需品,5054782955993180730,2,20260427,2026-04-27T22:43:08.720195
content-studios,コンテンツ・スタジオ,58,消費者一般,-8420658544766964405,4,20260427,2026-04-27T22:43:08.720195
drones,軍用ドローン,59,資本財,6349914901098491802,7,20260427,2026-04-27T22:43:08.720195
re-tech,不動産テック,60,不動産,-4078920331650801445,2,20260427,2026-04-27T22:43:08.720195
smart-glass,スマートグラス,61,テクノロジー,-4058030268590772967,6,20260427,2026-04-27T22:43:08.720195
nextgen-bank,次世代銀行,62,金融,-5709833090712549709,2,20260427,2026-04-27T22:43:08.720195
toys,おもちゃ,63,消費者一般,-5698143152356412649,2,20260427,2026-04-27T22:43:08.720195
insurance-brokerage,保険仲介,64,金融,-5018760922214552418,6,20260427,2026-04-27T22:43:08.720195
pharma-distribution,医薬品卸,65,ヘルスケア,-7091743974759113018,4,20260427,2026-04-27T22:43:08.720195
semi-fab-infra,半導体工場インフラ,66,テクノロジー,-6255688841473781448,5,20260427,2026-04-27T22:43:08.720195
soft-enterprise,ソフト：エンタープライズ,67,テクノロジー,-2423773773718237909,4,20260427,2026-04-27T22:43:08.720195
lifescience-consumables,生命科学：消耗品,68,ヘルスケア,-3934001850577009310,3,20260427,2026-04-27T22:43:08.720195
semiconductor-design,半導体設計ソフト,69,テクノロジー,3515331682424558348,2,20260427,2026-04-27T22:43:08.720195
machinery-construction-ag,機械：建設/農業/資源,70,資本財,6696687729457160595,5,20260427,2026-04-27T22:43:08.720195
infra-measure,インフラ計測,71,資本財,6745592306612044400,3,20260427,2026-04-27T22:43:08.720195
payment-infrastructure,決済インフラ,72,金融,11719720901882274,2,20260427,2026-04-27T22:43:08.720195
power-infra,電源インフラ,73,資本財,-3962019668277891664,6,20260427,2026-04-27T22:43:08.720195
property-casualty-insurance,損害保険,74,金融,6524014988612951271,6,20260427,2026-04-27T22:43:08.720195
hyperscalers,ハイパースケーラー,75,テクノロジー,-4082911726070891266,5,20260427,2026-04-27T22:43:08.720195
ai-semiconductor-core,AI半導体：コア銘柄,76,テクノロジー,-3282119094310596720,5,20260427,2026-04-27T22:43:08.720195
railways,鉄道貨物,77,資本財,5647244514821754600,5,20260427,2026-04-27T22:43:08.720195
alcoholic-beverages,アルコール飲料,78,消費者必需品,421764489457597883,5,20260427,2026-04-27T22:43:08.720195
industrial-gases,産業ガス,79,素材,-8257835615158085241,2,20260427,2026-04-27T22:43:08.720195
discount-apparel,ディスカウント衣料,80,消費者一般,-6305766410930396732,4,20260427,2026-04-27T22:43:08.720195
natgas-upstream,天然ガス：収集・加工,81,エネルギー,-5305061947612457013,3,20260427,2026-04-27T22:43:08.720195
space-infrastructure,宇宙：インフラ,82,資本財,-5101781672805203882,4,20260427,2026-04-27T22:43:08.720195
video-streaming,動画配信サービス,83,消費者一般,-8817445527583772253,3,20260427,2026-04-27T22:43:08.720195
consumer-lending,消費者レンディング,84,金融,-1306056085214198811,10,20260427,2026-04-27T22:43:08.720195
commodity-chemicals,化学：汎用,85,素材,-1704272434870351538,2,20260427,2026-04-27T22:43:08.720195
life-insurance,生命保険,86,金融,-6571520701858670238,6,20260427,2026-04-27T22:43:08.720195
oil-exploration-production,石油探鉱・生産,87,エネルギー,-8358162097168464046,2,20260427,2026-04-27T22:43:08.720195
luxury,ラグジュアリー,88,消費者一般,8242308011068957694,2,20260427,2026-04-27T22:43:08.720195
used-car-sales,中古車販売,89,消費者一般,-6654739175395209384,4,20260427,2026-04-27T22:43:08.720195
gas-fracking,天然ガス掘削：米,90,エネルギー,-5522948188318076712,5,20260427,2026-04-27T22:43:08.720195
natural-gas-production,天然ガス：生産,91,エネルギー,-3411726291249709067,5,20260427,2026-04-27T22:43:08.720195
solar-energy-storage,太陽光発電,92,テクノロジー,6878555989538728561,5,20260427,2026-04-27T22:43:08.720195
metal-specialty-packaging,金属・機能性パッケージ,93,素材,-2366741904547686767,4,20260427,2026-04-27T22:43:08.720195
homebuilders,ホームビルダー,94,消費者一般,6484715089430541765,8,20260427,2026-04-27T22:43:08.720195
biotech-specialized,バイオテック：特化,95,ヘルスケア,7163893599699947196,3,20260427,2026-04-27T22:43:08.720195
gas-utilities,ガス小売,96,公益,7070204065569903146,11,20260427,2026-04-27T22:43:08.720195
housing-infrastructure,建築塗料,97,素材,-566372972934731377,2,20260427,2026-04-27T22:43:08.720195
defence-engine,防衛：推進システム,98,資本財,7023346756897828414,3,20260427,2026-04-27T22:43:08.720195
power-supply-regulated,電力：規制事業者,99,公益,-2326352515345517239,8,20260427,2026-04-27T22:43:08.720195
mass-market-vehicles,大衆車,100,消費者一般,4421796539405777179,3,20260427,2026-04-27T22:43:08.720195
high-pe,高PER,101,その他,-8836898540797928489,5,20260427,2026-04-27T22:43:08.720195
re-pf,不動産検索PF,102,不動産,2117611917707469435,2,20260427,2026-04-27T22:43:08.720195
diversified-resources,多角化資源,103,素材,5913300233726002814,3,20260427,2026-04-27T22:43:08.720195
activewear,アクティブウェア,104,消費者一般,-726960984970367843,6,20260427,2026-04-27T22:43:08.720195
diversified-industrials,機械：多角化,105,資本財,-890214321054512782,7,20260427,2026-04-27T22:43:08.720195
defence-general,防衛：統合,106,資本財,-4828284583650467785,7,20260427,2026-04-27T22:43:08.720195
dc-transformer,DC変圧器・スイッチギア,107,テクノロジー,-4687210061961486945,4,20260427,2026-04-27T22:43:08.720195
openai-related,OpenAI関連,108,テクノロジー,4091244296676598418,5,20260427,2026-04-27T22:43:08.720195
refrigerant,次世代冷媒,109,テクノロジー,6683017519463070314,2,20260427,2026-04-27T22:43:08.720195
rail-manufacturing,鉄道製造・リース,110,資本財,7634731720736717848,7,20260427,2026-04-27T22:43:08.720195
outdoor-products,アウトドア製品,111,消費者一般,6874162692006089937,3,20260427,2026-04-27T22:43:08.720195
re-service,不動産サービス,112,不動産,1312859773152053858,2,20260427,2026-04-27T22:43:08.720195
earth-observation,宇宙：地球観測,113,資本財,-9198148415182693621,4,20260427,2026-04-27T22:43:08.720195
trucking-intermodal,トラック輸送,114,資本財,744709781470589667,3,20260427,2026-04-27T22:43:08.720195
soft-productivity,ソフト：生産性・開発,115,テクノロジー,-4892913166185261698,4,20260427,2026-04-27T22:43:08.720195
home-exterior,住宅設備：外装,116,消費者一般,-6806382629752825911,6,20260427,2026-04-27T22:43:08.720195
american-casual,アメカジ,117,消費者一般,-704618402058825316,6,20260427,2026-04-27T22:43:08.720195
onsite-power,オンサイト電源,118,テクノロジー,-1334046370507802659,5,20260427,2026-04-27T22:43:08.720195
lifescience-diagnose,生命科学：精密分析,119,ヘルスケア,2102472952193796828,7,20260427,2026-04-27T22:43:08.720195
autonomous,自動運転,120,テクノロジー,-105335663400478456,5,20260427,2026-04-27T22:43:08.720195
oil-supermajors-us,スーパーメジャー：米国,121,エネルギー,890126805939254152,2,20260427,2026-04-27T22:43:08.720195
lifestyle-furniture,ライフスタイル・家具,122,消費者一般,-5862940727014103406,4,20260427,2026-04-27T22:43:08.720195
humanoid-bones,人型ロボ：筋骨・神経,123,テクノロジー,894330154151121530,6,20260427,2026-04-27T22:43:08.720195
industrial-batteries,産業用電池,124,エネルギー,2092679196816931809,3,20260427,2026-04-27T22:43:08.720195
neo-cloud,ネオクラウド,125,テクノロジー,6278478996769205469,10,20260427,2026-04-27T22:43:08.720195
chinese-ev,中国EV,126,消費者一般,-1605841892782166071,3,20260427,2026-04-27T22:43:08.720195
cafe,カフェ,127,消費者一般,-762518002168720611,2,20260427,2026-04-27T22:43:08.720195
government-dx,行政DX,128,テクノロジー,-8605273593637781753,3,20260427,2026-04-27T22:43:08.720195
drilling-services,掘削サービス,129,エネルギー,7366173768761332389,4,20260427,2026-04-27T22:43:08.720195
consumer-staples,日用品,130,消費者必需品,6200453633463502060,9,20260427,2026-04-27T22:43:08.720195
aggregates-concrete,骨材・基礎資材,131,素材,4968001219177610413,7,20260427,2026-04-27T22:43:08.720195
heat-infra,熱管理インフラ,132,テクノロジー,-124051504994242041,6,20260427,2026-04-27T22:43:08.720195
dc-optical-semi,光接続：スイッチ,133,テクノロジー,720616986026023087,6,20260427,2026-04-27T22:43:08.720195
capital-equipment-leasing,資本財リース,134,資本財,7956374339035229000,5,20260427,2026-04-27T22:43:08.720195
housing-equipment-trading,住設専門商社,135,消費者一般,968275882665736559,5,20260427,2026-04-27T22:43:08.720195
dividend,高配当,136,その他,6448216330871090427,9,20260427,2026-04-27T22:43:08.720195
reit,REIT,137,不動産,4366163524027292437,10,20260427,2026-04-27T22:43:08.720195
processed-foods,加工食品,138,消費者必需品,2085714935667000891,5,20260427,2026-04-27T22:43:08.720195
soft-marketing,ソフト：マーケ・販売,139,テクノロジー,-3264077342659310834,6,20260427,2026-04-27T22:43:08.720195
soft-comm,ソフト：コミュニケション,140,テクノロジー,-4337097423609088636,3,20260427,2026-04-27T22:43:08.720195
live-entertainment,ライブエンタメ,141,消費者一般,-7600172459201670151,3,20260427,2026-04-27T22:43:08.720195
water-utilities,水道,142,公益,4230015010583239599,3,20260427,2026-04-27T22:43:08.720195
mortgage-origination,住宅ローン組成,143,金融,830663630740206923,3,20260427,2026-04-27T22:43:08.720195
battery-storage,電力貯蔵,144,エネルギー,-8789263631226705416,4,20260427,2026-04-27T22:43:08.720195
server-brand,AIサーバ：自社ブランド,145,テクノロジー,-256632197226659311,3,20260427,2026-04-27T22:43:08.720195
oil-supermajors-non-us,スーパーメジャー：米国外,146,エネルギー,3623793592995948745,4,20260427,2026-04-27T22:43:08.720195
satellite-communications,宇宙：衛星通信,147,資本財,-3684051870849759339,5,20260427,2026-04-27T22:43:08.720195
humanoid-eyes,人型ロボ：目,148,テクノロジー,-6852753112311778631,3,20260427,2026-04-27T22:43:08.720195
defence-service,防衛：サービス,149,資本財,3021497405741367187,9,20260427,2026-04-27T22:43:08.720195
hotels-resorts,ホテル・リゾート,150,消費者一般,-5624611092708001204,5,20260427,2026-04-27T22:43:08.720195
semi-component,半導体製造装置：部品,151,テクノロジー,2486499262343342183,4,20260427,2026-04-27T22:43:08.720195
pharma,製薬大手,152,ヘルスケア,-7001361896525307353,11,20260427,2026-04-27T22:43:08.720195
auto-parts,自動車部品,153,消費者一般,-2136846546494559652,6,20260427,2026-04-27T22:43:08.720195
meat-products,食肉,154,消費者必需品,-8564429894203838037,2,20260427,2026-04-27T22:43:08.720195
payment-tech,決済テック,155,金融,-8070017118569536767,4,20260427,2026-04-27T22:43:08.720195
natgas-infra,天然ガス：輸送・需要接続,156,エネルギー,6176915209459686776,3,20260427,2026-04-27T22:43:08.720195
dining,カジュアルダイニング,157,消費者一般,693644907641376968,2,20260427,2026-04-27T22:43:08.720195
grocery-retail,食品小売・量販店,158,消費者必需品,-7976672440718200484,4,20260427,2026-04-27T22:43:08.720195
auto-maintenance,自動車メンテナンス,159,消費者一般,5143865735698320076,3,20260427,2026-04-27T22:43:08.720195
defence-comm,防衛：電子・情報通信,160,資本財,-359903636933803945,8,20260427,2026-04-27T22:43:08.720195
confectionery,菓子,161,消費者必需品,-8639846168752341127,3,20260427,2026-04-27T22:43:08.720195
ai-server-odm,AIサーバ：受託製造,162,テクノロジー,-4967596412256869790,3,20260427,2026-04-27T22:43:08.720195
ota,オンライン旅行予約,163,消費者一般,3395328011383699388,4,20260427,2026-04-27T22:43:08.720195
soft-vertical,ソフト：業界特化,164,テクノロジー,4126038579399484877,9,20260427,2026-04-27T22:43:08.720195
facility-sanitation,施設衛生管理,165,資本財,5561948033220214870,3,20260427,2026-04-27T22:43:08.720195
biotech-diversified,バイオテック：総合,166,ヘルスケア,-863019529754563906,5,20260427,2026-04-27T22:43:08.720195
silver-mining,銀鉱山,167,素材,-872384659192627614,5,20260427,2026-04-27T22:43:08.720195
next-gen-power-supply,次世代電源,168,テクノロジー,-5566181037860698712,6,20260427,2026-04-27T22:43:08.720195
soft-back-office,ソフト：バックオフィス,169,テクノロジー,-3466426308947162894,3,20260427,2026-04-27T22:43:08.720195
home-distribution,住宅設備：流通,170,消費者一般,-3899486197582863436,5,20260427,2026-04-27T22:43:08.720195
cosmetics-personal-care,化粧品・パーソナルケア,171,消費者必需品,7074995163152238636,5,20260427,2026-04-27T22:43:08.720195
analog-semi-power,アナログ半導体：パワー,172,テクノロジー,-1187329320666136925,2,20260427,2026-04-27T22:43:08.720195
tobacco,タバコ,173,消費者必需品,-7341546831936069966,3,20260427,2026-04-27T22:43:08.720195
semi-consumables,半導体：材料・消耗品,174,テクノロジー,-5024643454939146772,6,20260427,2026-04-27T22:43:08.720195
robotics-industrial,ロボ：産業/医療,175,テクノロジー,5044363836039578045,3,20260427,2026-04-27T22:43:08.720195
mobile-telecom,モバイル通信,176,通信,-1334839100353026319,3,20260427,2026-04-27T22:43:08.720195
pe-private-credit,PE・プライベトクレジト,177,金融,8344256778920432602,7,20260427,2026-04-27T22:43:08.720195
fast-casual,高品質ファーストフード,178,消費者一般,7122489295534850389,2,20260427,2026-04-27T22:43:08.720195
cable-tv,ケーブルTV,179,通信,2065238549163888697,2,20260427,2026-04-27T22:43:08.720195
consulting,コンサル,180,テクノロジー,473165202132638207,4,20260427,2026-04-27T22:43:08.720195
environmental-waste,廃棄物・リサイクル,181,資本財,-1897000562521726999,6,20260427,2026-04-27T22:43:08.720195
airlines-legacy,旅客航空：メガキャリア,182,消費者一般,-3339501163416239427,3,20260427,2026-04-27T22:43:08.720195
cruise-lines,クルーズ船,183,消費者一般,-5447857226364277583,4,20260427,2026-04-27T22:43:08.720195
foundry,半導体受託製造,184,テクノロジー,-4801170918242492133,8,20260427,2026-04-27T22:43:08.720195
gold-mining,金鉱山,185,素材,-1593569768922471084,14,20260427,2026-04-27T22:43:08.720195
china-ai,中国AI,186,テクノロジー,-7355046450838110889,5,20260427,2026-04-27T22:43:08.720195
analog-semi-sensor,アナログ半導体：センサ,187,テクノロジー,6508843013759204986,4,20260427,2026-04-27T22:43:08.720195
food-wholesale,食品卸売,188,消費者必需品,-7604972296833147771,3,20260427,2026-04-27T22:43:08.720195
crypto,暗号資産・ブロックチェン,189,金融,-7338960122839902000,8,20260427,2026-04-27T22:43:08.720195
cybersecurity-data,サイバー：データ保護,190,テクノロジー,-311106898232367852,2,20260427,2026-04-27T22:43:08.720195
semi-iot-ai,IOT×エッジAI,191,テクノロジー,3288382149401335652,6,20260427,2026-04-27T22:43:08.720195
nextgen-batteries,次世代セル,192,エネルギー,6771206622406630624,5,20260427,2026-04-27T22:43:08.720195
analog-semi-comm,アナログ半導体：通信,193,テクノロジー,4812476110946404692,2,20260427,2026-04-27T22:43:08.720195
beverages-diversified,総合飲料,194,消費者必需品,-2632434098870272764,5,20260427,2026-04-27T22:43:08.720195
analog-semi-generic,アナログ半導体：汎用,195,テクノロジー,-8281763256739360730,3,20260427,2026-04-27T22:43:08.720195
semi-equip-front,半導体製造装置：前工程,196,テクノロジー,7107185955551021965,5,20260427,2026-04-27T22:43:08.720195
memory-shortage,DRAM品薄,197,テクノロジー,-4133284510215753261,7,20260427,2026-04-27T22:43:08.720195
cpu,CPU,198,テクノロジー,8341278637580183041,3,20260427,2026-04-27T22:43:08.720195
airlines-lcc,旅客航空：LCC,199,消費者一般,1230280901883051725,2,20260427,2026-04-27T22:43:08.720195
apple-intelligence,Appleインテリジェンス,200,テクノロジー,7047958501948365974,6,20260427,2026-04-27T22:43:08.720195
custom-ai-chips,カスタムAI半導体,201,テクノロジー,7593245812566291729,6,20260427,2026-04-27T22:43:08.720195
dollar-store,ドルストア,202,消費者必需品,-6303805957783383512,2,20260427,2026-04-27T22:43:08.720195
semi-equip-back,半導体製造装置：後工程,203,テクノロジー,1430581964098112337,5,20260427,2026-04-27T22:43:08.720195
fast-food,ファーストフード,204,消費者一般,5337416499659413471,6,20260427,2026-04-27T22:43:08.720195
dc-optical-ems,光接続：トランシーバ,205,テクノロジー,7108178791675642513,5,20260427,2026-04-27T22:43:08.720195
dc-rack-connect,ラック内接続,206,テクノロジー,-3454089450301816497,3,20260427,2026-04-27T22:43:08.720195
dc-optical-device,光接続：インフラ,207,テクノロジー,658947071345985070,9,20260427,2026-04-27T22:43:08.720195
multi-utilities,電気・ガス小売,208,公益,7118954849772010371,12,20260427,2026-04-27T22:43:08.720195
