theme,ticker,snapshot_date,retrieved_at
activewear,AS,20260415,2026-04-15T22:37:52.294641
activewear,BIRK,20260415,2026-04-15T22:37:52.294641
activewear,DECK,20260415,2026-04-15T22:37:52.294641
activewear,LULU,20260415,2026-04-15T22:37:52.294641
activewear,NKE,20260415,2026-04-15T22:37:52.294641
activewear,ONON,20260415,2026-04-15T22:37:52.294641
ad-tech,APP,20260415,2026-04-15T22:37:52.294641
ad-tech,DV,20260415,2026-04-15T22:37:52.294641
ad-tech,MGNI,20260415,2026-04-15T22:37:52.294641
ad-tech,TTD,20260415,2026-04-15T22:37:52.294641
ad-tech,U,20260415,2026-04-15T22:37:52.294641
ad-tech,ZETA,20260415,2026-04-15T22:37:52.294641
advertising-platforms,GOOGL,20260415,2026-04-15T22:37:52.294641
advertising-platforms,META,20260415,2026-04-15T22:37:52.294641
advertising-platforms,PINS,20260415,2026-04-15T22:37:52.294641
advertising-platforms,RDDT,20260415,2026-04-15T22:37:52.294641
advertising-platforms,ROKU,20260415,2026-04-15T22:37:52.294641
advertising-platforms,SNAP,20260415,2026-04-15T22:37:52.294641
aggregates-concrete,ACA,20260415,2026-04-15T22:37:52.294641
aggregates-concrete,CRH,20260415,2026-04-15T22:37:52.294641
aggregates-concrete,EXP,20260415,2026-04-15T22:37:52.294641
aggregates-concrete,KNF,20260415,2026-04-15T22:37:52.294641
aggregates-concrete,MLM,20260415,2026-04-15T22:37:52.294641
aggregates-concrete,USLM,20260415,2026-04-15T22:37:52.294641
aggregates-concrete,VMC,20260415,2026-04-15T22:37:52.294641
agribusiness,ADM,20260415,2026-04-15T22:37:52.294641
agribusiness,BG,20260415,2026-04-15T22:37:52.294641
ai-infrastructure-software,DDOG,20260415,2026-04-15T22:37:52.294641
ai-infrastructure-software,MDB,20260415,2026-04-15T22:37:52.294641
ai-infrastructure-software,PATH,20260415,2026-04-15T22:37:52.294641
ai-infrastructure-software,SNOW,20260415,2026-04-15T22:37:52.294641
ai-pharma,ABSI,20260415,2026-04-15T22:37:52.294641
ai-pharma,CERT,20260415,2026-04-15T22:37:52.294641
ai-pharma,GH,20260415,2026-04-15T22:37:52.294641
ai-pharma,RLAY,20260415,2026-04-15T22:37:52.294641
ai-pharma,RXRX,20260415,2026-04-15T22:37:52.294641
ai-pharma,SDGR,20260415,2026-04-15T22:37:52.294641
ai-pharma,TEM,20260415,2026-04-15T22:37:52.294641
ai-semiconductor-core,AMD,20260415,2026-04-15T22:37:52.294641
ai-semiconductor-core,AVGO,20260415,2026-04-15T22:37:52.294641
ai-semiconductor-core,MRVL,20260415,2026-04-15T22:37:52.294641
ai-semiconductor-core,MU,20260415,2026-04-15T22:37:52.294641
ai-semiconductor-core,NVDA,20260415,2026-04-15T22:37:52.294641
ai-server-odm,FLEX,20260415,2026-04-15T22:37:52.294641
ai-server-odm,JBL,20260415,2026-04-15T22:37:52.294641
ai-server-odm,SANM,20260415,2026-04-15T22:37:52.294641
airlines-lcc,ALK,20260415,2026-04-15T22:37:52.294641
airlines-lcc,LUV,20260415,2026-04-15T22:37:52.294641
airlines-legacy,AAL,20260415,2026-04-15T22:37:52.294641
airlines-legacy,DAL,20260415,2026-04-15T22:37:52.294641
airlines-legacy,UAL,20260415,2026-04-15T22:37:52.294641
alcoholic-beverages,ABEV,20260415,2026-04-15T22:37:52.294641
alcoholic-beverages,BUD,20260415,2026-04-15T22:37:52.294641
alcoholic-beverages,DEO,20260415,2026-04-15T22:37:52.294641
alcoholic-beverages,STZ,20260415,2026-04-15T22:37:52.294641
alcoholic-beverages,TAP,20260415,2026-04-15T22:37:52.294641
alminium,AA,20260415,2026-04-15T22:37:52.294641
alminium,CENX,20260415,2026-04-15T22:37:52.294641
american-casual,AEO,20260415,2026-04-15T22:37:52.294641
american-casual,ANF,20260415,2026-04-15T22:37:52.294641
american-casual,GAP,20260415,2026-04-15T22:37:52.294641
american-casual,LEVI,20260415,2026-04-15T22:37:52.294641
american-casual,URBN,20260415,2026-04-15T22:37:52.294641
american-casual,VFC,20260415,2026-04-15T22:37:52.294641
analog-semi-comm,QRVO,20260415,2026-04-15T22:37:52.294641
analog-semi-comm,SWKS,20260415,2026-04-15T22:37:52.294641
analog-semi-generic,ADI,20260415,2026-04-15T22:37:52.294641
analog-semi-generic,DIOD,20260415,2026-04-15T22:37:52.294641
analog-semi-generic,TXN,20260415,2026-04-15T22:37:52.294641
analog-semi-power,MPWR,20260415,2026-04-15T22:37:52.294641
analog-semi-power,ON,20260415,2026-04-15T22:37:52.294641
analog-semi-sensor,ALGM,20260415,2026-04-15T22:37:52.294641
analog-semi-sensor,MCHP,20260415,2026-04-15T22:37:52.294641
analog-semi-sensor,NXPI,20260415,2026-04-15T22:37:52.294641
analog-semi-sensor,SLAB,20260415,2026-04-15T22:37:52.294641
apple-intelligence,AAPL,20260415,2026-04-15T22:37:52.294641
apple-intelligence,AMKR,20260415,2026-04-15T22:37:52.294641
apple-intelligence,ARM,20260415,2026-04-15T22:37:52.294641
apple-intelligence,GLW,20260415,2026-04-15T22:37:52.294641
apple-intelligence,SWKS,20260415,2026-04-15T22:37:52.294641
apple-intelligence,TSM,20260415,2026-04-15T22:37:52.294641
auto-maintenance,AZO,20260415,2026-04-15T22:37:52.294641
auto-maintenance,GPC,20260415,2026-04-15T22:37:52.294641
auto-maintenance,ORLY,20260415,2026-04-15T22:37:52.294641
auto-parts,ALV,20260415,2026-04-15T22:37:52.294641
auto-parts,APTV,20260415,2026-04-15T22:37:52.294641
auto-parts,BWA,20260415,2026-04-15T22:37:52.294641
auto-parts,GNTX,20260415,2026-04-15T22:37:52.294641
auto-parts,LEA,20260415,2026-04-15T22:37:52.294641
auto-parts,MGA,20260415,2026-04-15T22:37:52.294641
autonomous,AMBA,20260415,2026-04-15T22:37:52.294641
autonomous,AUR,20260415,2026-04-15T22:37:52.294641
autonomous,MBLY,20260415,2026-04-15T22:37:52.294641
autonomous,QCOM,20260415,2026-04-15T22:37:52.294641
autonomous,TSLA,20260415,2026-04-15T22:37:52.294641
battery-storage,EOSE,20260415,2026-04-15T22:37:52.294641
battery-storage,FLNC,20260415,2026-04-15T22:37:52.294641
battery-storage,GWH,20260415,2026-04-15T22:37:52.294641
battery-storage,STEM,20260415,2026-04-15T22:37:52.294641
beverages-diversified,CELH,20260415,2026-04-15T22:37:52.294641
beverages-diversified,KDP,20260415,2026-04-15T22:37:52.294641
beverages-diversified,KO,20260415,2026-04-15T22:37:52.294641
beverages-diversified,MNST,20260415,2026-04-15T22:37:52.294641
beverages-diversified,PEP,20260415,2026-04-15T22:37:52.294641
biotech-diversified,ABBV,20260415,2026-04-15T22:37:52.294641
biotech-diversified,AMGN,20260415,2026-04-15T22:37:52.294641
biotech-diversified,BIIB,20260415,2026-04-15T22:37:52.294641
biotech-diversified,GILD,20260415,2026-04-15T22:37:52.294641
biotech-diversified,REGN,20260415,2026-04-15T22:37:52.294641
biotech-genomics,ALNY,20260415,2026-04-15T22:37:52.294641
biotech-genomics,CRSP,20260415,2026-04-15T22:37:52.294641
biotech-genomics,INCY,20260415,2026-04-15T22:37:52.294641
biotech-genomics,MRNA,20260415,2026-04-15T22:37:52.294641
biotech-genomics,NTRA,20260415,2026-04-15T22:37:52.294641
biotech-genomics,VKTX,20260415,2026-04-15T22:37:52.294641
biotech-specialized,ARGX,20260415,2026-04-15T22:37:52.294641
biotech-specialized,INSM,20260415,2026-04-15T22:37:52.294641
biotech-specialized,VRTX,20260415,2026-04-15T22:37:52.294641
bnpl,AFRM,20260415,2026-04-15T22:37:52.294641
bnpl,KLAR,20260415,2026-04-15T22:37:52.294641
bnpl,SEZL,20260415,2026-04-15T22:37:52.294641
cable-tv,CHTR,20260415,2026-04-15T22:37:52.294641
cable-tv,CMCSA,20260415,2026-04-15T22:37:52.294641
cafe,BROS,20260415,2026-04-15T22:37:52.294641
cafe,SBUX,20260415,2026-04-15T22:37:52.294641
capital-equipment-leasing,AER,20260415,2026-04-15T22:37:52.294641
capital-equipment-leasing,FTAI,20260415,2026-04-15T22:37:52.294641
capital-equipment-leasing,GATX,20260415,2026-04-15T22:37:52.294641
capital-equipment-leasing,TRN,20260415,2026-04-15T22:37:52.294641
capital-equipment-leasing,URI,20260415,2026-04-15T22:37:52.294641
cdn,AKAM,20260415,2026-04-15T22:37:52.294641
cdn,FSLY,20260415,2026-04-15T22:37:52.294641
cdn,NET,20260415,2026-04-15T22:37:52.294641
china-ai,BABA,20260415,2026-04-15T22:37:52.294641
china-ai,BIDU,20260415,2026-04-15T22:37:52.294641
china-ai,GDS,20260415,2026-04-15T22:37:52.294641
china-ai,KC,20260415,2026-04-15T22:37:52.294641
china-ai,VNET,20260415,2026-04-15T22:37:52.294641
chinese-ev,LI,20260415,2026-04-15T22:37:52.294641
chinese-ev,NIO,20260415,2026-04-15T22:37:52.294641
chinese-ev,XPEV,20260415,2026-04-15T22:37:52.294641
coking-coal,AMR,20260415,2026-04-15T22:37:52.294641
coking-coal,BTU,20260415,2026-04-15T22:37:52.294641
coking-coal,CNR,20260415,2026-04-15T22:37:52.294641
coking-coal,HCC,20260415,2026-04-15T22:37:52.294641
coking-coal,METC,20260415,2026-04-15T22:37:52.294641
coking-coal,SXC,20260415,2026-04-15T22:37:52.294641
commodity-chemicals,DOW,20260415,2026-04-15T22:37:52.294641
commodity-chemicals,LYB,20260415,2026-04-15T22:37:52.294641
confectionery,HSY,20260415,2026-04-15T22:37:52.294641
confectionery,MDLZ,20260415,2026-04-15T22:37:52.294641
confectionery,PEP,20260415,2026-04-15T22:37:52.294641
consulting,ACN,20260415,2026-04-15T22:37:52.294641
consulting,BAH,20260415,2026-04-15T22:37:52.294641
consulting,CTSH,20260415,2026-04-15T22:37:52.294641
consulting,IBM,20260415,2026-04-15T22:37:52.294641
consumer-lending,AFRM,20260415,2026-04-15T22:37:52.294641
consumer-lending,ALLY,20260415,2026-04-15T22:37:52.294641
consumer-lending,AXP,20260415,2026-04-15T22:37:52.294641
consumer-lending,COF,20260415,2026-04-15T22:37:52.294641
consumer-lending,FCFS,20260415,2026-04-15T22:37:52.294641
consumer-lending,KLAR,20260415,2026-04-15T22:37:52.294641
consumer-lending,OMF,20260415,2026-04-15T22:37:52.294641
consumer-lending,SLM,20260415,2026-04-15T22:37:52.294641
consumer-lending,SYF,20260415,2026-04-15T22:37:52.294641
consumer-lending,UPST,20260415,2026-04-15T22:37:52.294641
consumer-staples,CHD,20260415,2026-04-15T22:37:52.294641
consumer-staples,CL,20260415,2026-04-15T22:37:52.294641
consumer-staples,CLX,20260415,2026-04-15T22:37:52.294641
consumer-staples,HLN,20260415,2026-04-15T22:37:52.294641
consumer-staples,KMB,20260415,2026-04-15T22:37:52.294641
consumer-staples,KVUE,20260415,2026-04-15T22:37:52.294641
consumer-staples,PG,20260415,2026-04-15T22:37:52.294641
consumer-staples,REYN,20260415,2026-04-15T22:37:52.294641
consumer-staples,UL,20260415,2026-04-15T22:37:52.294641
content-studios,CMCSA,20260415,2026-04-15T22:37:52.294641
content-studios,DIS,20260415,2026-04-15T22:37:52.294641
content-studios,FOXA,20260415,2026-04-15T22:37:52.294641
content-studios,NWS,20260415,2026-04-15T22:37:52.294641
copper-mining,ERO,20260415,2026-04-15T22:37:52.294641
copper-mining,FCX,20260415,2026-04-15T22:37:52.294641
copper-mining,HBM,20260415,2026-04-15T22:37:52.294641
copper-mining,IE,20260415,2026-04-15T22:37:52.294641
copper-mining,SCCO,20260415,2026-04-15T22:37:52.294641
copper-mining,TECK,20260415,2026-04-15T22:37:52.294641
copper-mining,TGB,20260415,2026-04-15T22:37:52.294641
copper-mining,TMQ,20260415,2026-04-15T22:37:52.294641
corrugated-paper-packaging,GPK,20260415,2026-04-15T22:37:52.294641
corrugated-paper-packaging,IP,20260415,2026-04-15T22:37:52.294641
corrugated-paper-packaging,PKG,20260415,2026-04-15T22:37:52.294641
corrugated-paper-packaging,SON,20260415,2026-04-15T22:37:52.294641
corrugated-paper-packaging,SW,20260415,2026-04-15T22:37:52.294641
cosmetics-personal-care,EL,20260415,2026-04-15T22:37:52.294641
cosmetics-personal-care,ELF,20260415,2026-04-15T22:37:52.294641
cosmetics-personal-care,KVUE,20260415,2026-04-15T22:37:52.294641
cosmetics-personal-care,PG,20260415,2026-04-15T22:37:52.294641
cosmetics-personal-care,ULTA,20260415,2026-04-15T22:37:52.294641
cpu,AMD,20260415,2026-04-15T22:37:52.294641
cpu,ARM,20260415,2026-04-15T22:37:52.294641
cpu,INTC,20260415,2026-04-15T22:37:52.294641
cruise-lines,CCL,20260415,2026-04-15T22:37:52.294641
cruise-lines,NCLH,20260415,2026-04-15T22:37:52.294641
cruise-lines,RCL,20260415,2026-04-15T22:37:52.294641
cruise-lines,VIK,20260415,2026-04-15T22:37:52.294641
crypto,BLSH,20260415,2026-04-15T22:37:52.294641
crypto,CLSK,20260415,2026-04-15T22:37:52.294641
crypto,COIN,20260415,2026-04-15T22:37:52.294641
crypto,CRCL,20260415,2026-04-15T22:37:52.294641
crypto,FIGR,20260415,2026-04-15T22:37:52.294641
crypto,MARA,20260415,2026-04-15T22:37:52.294641
crypto,MSTR,20260415,2026-04-15T22:37:52.294641
crypto,XYZ,20260415,2026-04-15T22:37:52.294641
custom-ai-chips,AMKR,20260415,2026-04-15T22:37:52.294641
custom-ai-chips,ARM,20260415,2026-04-15T22:37:52.294641
custom-ai-chips,ASX,20260415,2026-04-15T22:37:52.294641
custom-ai-chips,AVGO,20260415,2026-04-15T22:37:52.294641
custom-ai-chips,MRVL,20260415,2026-04-15T22:37:52.294641
custom-ai-chips,TSM,20260415,2026-04-15T22:37:52.294641
cybersecurity-cloud,NET,20260415,2026-04-15T22:37:52.294641
cybersecurity-cloud,ZS,20260415,2026-04-15T22:37:52.294641
cybersecurity-data,CVLT,20260415,2026-04-15T22:37:52.294641
cybersecurity-data,RBRK,20260415,2026-04-15T22:37:52.294641
cybersecurity-end,CRWD,20260415,2026-04-15T22:37:52.294641
cybersecurity-end,S,20260415,2026-04-15T22:37:52.294641
cybersecurity-gen,CHKP,20260415,2026-04-15T22:37:52.294641
cybersecurity-gen,FTNT,20260415,2026-04-15T22:37:52.294641
cybersecurity-gen,PANW,20260415,2026-04-15T22:37:52.294641
cybersecurity-other,DDOG,20260415,2026-04-15T22:37:52.294641
cybersecurity-other,DT,20260415,2026-04-15T22:37:52.294641
cybersecurity-other,OKTA,20260415,2026-04-15T22:37:52.294641
cybersecurity-other,TENB,20260415,2026-04-15T22:37:52.294641
data-storage,MU,20260415,2026-04-15T22:37:52.294641
data-storage,SNDK,20260415,2026-04-15T22:37:52.294641
data-storage,STX,20260415,2026-04-15T22:37:52.294641
data-storage,WDC,20260415,2026-04-15T22:37:52.294641
dc-optical-device,AAOI,20260415,2026-04-15T22:37:52.294641
dc-optical-device,CIEN,20260415,2026-04-15T22:37:52.294641
dc-optical-device,COHR,20260415,2026-04-15T22:37:52.294641
dc-optical-device,GLW,20260415,2026-04-15T22:37:52.294641
dc-optical-device,KEYS,20260415,2026-04-15T22:37:52.294641
dc-optical-device,LITE,20260415,2026-04-15T22:37:52.294641
dc-optical-device,POET,20260415,2026-04-15T22:37:52.294641
dc-optical-device,SITM,20260415,2026-04-15T22:37:52.294641
dc-optical-device,VIAV,20260415,2026-04-15T22:37:52.294641
dc-optical-ems,AAOI,20260415,2026-04-15T22:37:52.294641
dc-optical-ems,COHR,20260415,2026-04-15T22:37:52.294641
dc-optical-ems,FN,20260415,2026-04-15T22:37:52.294641
dc-optical-ems,MRVL,20260415,2026-04-15T22:37:52.294641
dc-optical-ems,MTSI,20260415,2026-04-15T22:37:52.294641
dc-optical-semi,ANET,20260415,2026-04-15T22:37:52.294641
dc-optical-semi,AVGO,20260415,2026-04-15T22:37:52.294641
dc-optical-semi,CLS,20260415,2026-04-15T22:37:52.294641
dc-optical-semi,CSCO,20260415,2026-04-15T22:37:52.294641
dc-optical-semi,HPE,20260415,2026-04-15T22:37:52.294641
dc-optical-semi,MRVL,20260415,2026-04-15T22:37:52.294641
dc-rack-connect,ALAB,20260415,2026-04-15T22:37:52.294641
dc-rack-connect,APH,20260415,2026-04-15T22:37:52.294641
dc-rack-connect,CRDO,20260415,2026-04-15T22:37:52.294641
dc-transformer,ETN,20260415,2026-04-15T22:37:52.294641
dc-transformer,GEV,20260415,2026-04-15T22:37:52.294641
dc-transformer,HUBB,20260415,2026-04-15T22:37:52.294641
dc-transformer,POWL,20260415,2026-04-15T22:37:52.294641
defence-comm,ATRO,20260415,2026-04-15T22:37:52.294641
defence-comm,CTS,20260415,2026-04-15T22:37:52.294641
defence-comm,CW,20260415,2026-04-15T22:37:52.294641
defence-comm,KE,20260415,2026-04-15T22:37:52.294641
defence-comm,LHX,20260415,2026-04-15T22:37:52.294641
defence-comm,MRCY,20260415,2026-04-15T22:37:52.294641
defence-comm,SKYT,20260415,2026-04-15T22:37:52.294641
defence-engine,BWXT,20260415,2026-04-15T22:37:52.294641
defence-engine,GE,20260415,2026-04-15T22:37:52.294641
defence-engine,WWD,20260415,2026-04-15T22:37:52.294641
defence-general,BA,20260415,2026-04-15T22:37:52.294641
defence-general,GD,20260415,2026-04-15T22:37:52.294641
defence-general,HII,20260415,2026-04-15T22:37:52.294641
defence-general,LMT,20260415,2026-04-15T22:37:52.294641
defence-general,NOC,20260415,2026-04-15T22:37:52.294641
defence-general,RTX,20260415,2026-04-15T22:37:52.294641
defence-general,TXT,20260415,2026-04-15T22:37:52.294641
defence-maintenance,AIR,20260415,2026-04-15T22:37:52.294641
defence-maintenance,HEI,20260415,2026-04-15T22:37:52.294641
defence-maintenance,LOAR,20260415,2026-04-15T22:37:52.294641
defence-maintenance,TDG,20260415,2026-04-15T22:37:52.294641
defence-maintenance,VSEC,20260415,2026-04-15T22:37:52.294641
defence-parts,ATI,20260415,2026-04-15T22:37:52.294641
defence-parts,DCO,20260415,2026-04-15T22:37:52.294641
defence-parts,HWM,20260415,2026-04-15T22:37:52.294641
defence-parts,HXL,20260415,2026-04-15T22:37:52.294641
defence-service,AMTM,20260415,2026-04-15T22:37:52.294641
defence-service,BAH,20260415,2026-04-15T22:37:52.294641
defence-service,CACI,20260415,2026-04-15T22:37:52.294641
defence-service,KBR,20260415,2026-04-15T22:37:52.294641
defence-service,LDOS,20260415,2026-04-15T22:37:52.294641
defence-service,PLTR,20260415,2026-04-15T22:37:52.294641
defence-service,PSN,20260415,2026-04-15T22:37:52.294641
defence-service,VSEC,20260415,2026-04-15T22:37:52.294641
defence-service,VVX,20260415,2026-04-15T22:37:52.294641
delivery,CART,20260415,2026-04-15T22:37:52.294641
delivery,DASH,20260415,2026-04-15T22:37:52.294641
delivery,UBER,20260415,2026-04-15T22:37:52.294641
dining,DRI,20260415,2026-04-15T22:37:52.294641
dining,TXRH,20260415,2026-04-15T22:37:52.294641
discount-apparel,BURL,20260415,2026-04-15T22:37:52.294641
discount-apparel,OLLI,20260415,2026-04-15T22:37:52.294641
discount-apparel,ROST,20260415,2026-04-15T22:37:52.294641
discount-apparel,TJX,20260415,2026-04-15T22:37:52.294641
diversified-industrials,DOV,20260415,2026-04-15T22:37:52.294641
diversified-industrials,EMR,20260415,2026-04-15T22:37:52.294641
diversified-industrials,ETN,20260415,2026-04-15T22:37:52.294641
diversified-industrials,HON,20260415,2026-04-15T22:37:52.294641
diversified-industrials,ITW,20260415,2026-04-15T22:37:52.294641
diversified-industrials,PH,20260415,2026-04-15T22:37:52.294641
diversified-industrials,TXT,20260415,2026-04-15T22:37:52.294641
diversified-resources,BHP,20260415,2026-04-15T22:37:52.294641
diversified-resources,RIO,20260415,2026-04-15T22:37:52.294641
diversified-resources,VALE,20260415,2026-04-15T22:37:52.294641
dividend,ABBV,20260415,2026-04-15T22:37:52.294641
dividend,AMGN,20260415,2026-04-15T22:37:52.294641
dividend,BMY,20260415,2026-04-15T22:37:52.294641
dividend,COP,20260415,2026-04-15T22:37:52.294641
dividend,CVX,20260415,2026-04-15T22:37:52.294641
dividend,LMT,20260415,2026-04-15T22:37:52.294641
dividend,MRK,20260415,2026-04-15T22:37:52.294641
dividend,TXN,20260415,2026-04-15T22:37:52.294641
dividend,VZ,20260415,2026-04-15T22:37:52.294641
dollar-store,DG,20260415,2026-04-15T22:37:52.294641
dollar-store,DLTR,20260415,2026-04-15T22:37:52.294641
drilling-equipment,FTI,20260415,2026-04-15T22:37:52.294641
drilling-equipment,NOV,20260415,2026-04-15T22:37:52.294641
drilling-equipment,TS,20260415,2026-04-15T22:37:52.294641
drilling-services,BKR,20260415,2026-04-15T22:37:52.294641
drilling-services,HAL,20260415,2026-04-15T22:37:52.294641
drilling-services,SLB,20260415,2026-04-15T22:37:52.294641
drilling-services,WFRD,20260415,2026-04-15T22:37:52.294641
drones,AVAV,20260415,2026-04-15T22:37:52.294641
drones,DPRO,20260415,2026-04-15T22:37:52.294641
drones,KRMN,20260415,2026-04-15T22:37:52.294641
drones,KTOS,20260415,2026-04-15T22:37:52.294641
drones,MRCY,20260415,2026-04-15T22:37:52.294641
drones,ONDS,20260415,2026-04-15T22:37:52.294641
drones,RCAT,20260415,2026-04-15T22:37:52.294641
eVTOL,ACHR,20260415,2026-04-15T22:37:52.294641
eVTOL,EVEX,20260415,2026-04-15T22:37:52.294641
eVTOL,EVTL,20260415,2026-04-15T22:37:52.294641
eVTOL,JOBY,20260415,2026-04-15T22:37:52.294641
eVTOL,VTOL,20260415,2026-04-15T22:37:52.294641
earth-observation,BKSY,20260415,2026-04-15T22:37:52.294641
earth-observation,PL,20260415,2026-04-15T22:37:52.294641
earth-observation,SATL,20260415,2026-04-15T22:37:52.294641
earth-observation,SPIR,20260415,2026-04-15T22:37:52.294641
environmental-waste,CLH,20260415,2026-04-15T22:37:52.294641
environmental-waste,GFL,20260415,2026-04-15T22:37:52.294641
environmental-waste,RSG,20260415,2026-04-15T22:37:52.294641
environmental-waste,VLTO,20260415,2026-04-15T22:37:52.294641
environmental-waste,WCN,20260415,2026-04-15T22:37:52.294641
environmental-waste,WM,20260415,2026-04-15T22:37:52.294641
facility-equipment,ALLE,20260415,2026-04-15T22:37:52.294641
facility-equipment,APG,20260415,2026-04-15T22:37:52.294641
facility-equipment,AYI,20260415,2026-04-15T22:37:52.294641
facility-equipment,JCI,20260415,2026-04-15T22:37:52.294641
facility-equipment,OTIS,20260415,2026-04-15T22:37:52.294641
facility-equipment,XYL,20260415,2026-04-15T22:37:52.294641
facility-sanitation,CTAS,20260415,2026-04-15T22:37:52.294641
